X,Y,OBJECTID,Call_Taken,Community,Customer,Day,Latitude,Location,Longitude,Neighbohoo,Tow_Zone,Ward
-10385093.2572466,5623147.87987424,1101,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,45.01033,"2927 bryant ave n,Minneapolis,MN",-93.29088,Hawthorne,1,5
-10386921.1232835,5621206.63255702,1102,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.998,"1817 OLIVER AVE N,Minneapolis,MN",-93.3073,Willard - Hay,1,5
-10384597.8854939,5614312.52002675,1103,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.95419,"2641 Garfield AVE,Minneapolis,MN",-93.28643,Whittier,3,10
-10381514.8921826,5621691.35432064,1104,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.001079,"1305 6th se,Minneapolis,MN",-93.258735,Sheridan,2,3
-10384333.5017249,5615614.77485518,1105,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.962468,"2021 grand ave s,Minneapolis,MN",-93.284055,Whittier,3,10
-10378429.672579,5618987.38403875,1106,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.983901,"1507 8th st Se,Minneapolis,MN",-93.23102,University of Minnesota,4,2
-10384333.5017249,5615619.02272634,1107,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.962495,"2019 GRAND AVE S,Minneapolis,MN",-93.284055,Whittier,3,10
-10378023.4677458,5619910.33884574,1108,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.989765,"1719 talmage ave se,Minneapolis,MN",-93.227371,Como,4,1
-10375506.4226953,5612739.6189487,1109,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.94419,"3229 48th ave so,Minneapolis,MN",-93.20476,Cooper,6,2
-10378428.4480081,5618986.59721745,1110,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.983896,"1509 8TH ST SE,Minneapolis,MN",-93.231009,University of Minnesota,4,2
-10375664.385029,5613361.66855203,1111,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.948145,"3005 47th Avenue South,Minneapolis,MN",-93.206179,Cooper,6,2
-10378273.2686899,5619621.82665943,1112,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.987932,"1005 16TH AVE SE,Minneapolis,MN",-93.229615,Como,4,1
-10387353.0429036,5624858.03506637,1113,2020/02/11 00:00:00+00,Camden,Snow Emergency,3,45.02119,"3623 Russell ave n ,Minneapolis,MN",-93.31118,Cleveland,1,4
-10375646.6853147,5613302.68599475,1114,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.94777,"3011 47th Avenue South,Minneapolis,MN",-93.20602,Cooper,6,2
-10380088.3329957,5623910.00845877,1115,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.01517,"957 26th ave ne,Minneapolis,MN",-93.24592,Audubon Park,2,1
-10385177.8600567,5612116.82583492,1116,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.94023,"3433 colfax ave s,Minneapolis,MN",-93.29164,South Uptown,5,10
-10387215.0067766,5619593.96753146,1117,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.987755,"2319 oak park ave n,Minneapolis,MN",-93.30994,Willard - Hay,1,5
-10376502.0642838,5612576.83932113,1118,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.943155,"4113 33rd ST E,Minneapolis,MN",-93.213704,Cooper,6,2
-10380184.5129661,5623899.77278731,1119,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.015105,"955 26th ave ne,Minneapolis,MN",-93.246784,Audubon Park,2,1
-10378443.0308331,5613112.37166891,1120,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.94656,"3107 28th Avenue South,Minneapolis,MN",-93.23114,Longfellow,6,2
-10382119.9136846,5623168.349522,1121,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.01046,"2215 3rd street no,Minneapolis,MN",-93.26417,Bottineau,2,3
-10376201.0563151,5612359.01804459,1122,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.94177,"3341 43rd Ave S,Minneapolis,MN",-93.211,Cooper,6,2
-10384444.8212435,5622489.57240405,1123,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,45.006149,"2613 4th street,Minneapolis,MN",-93.285055,Hawthorne,1,5
-10385847.3355128,5612517.0754918,1124,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.942775,"1415 w 33rd,Minneapolis,MN",-93.297654,South Uptown,5,10
-10380774.1723707,5623899.77278731,1125,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.015105,"715 26th ave ne,Minneapolis,MN",-93.252081,Holland,2,1
-10383204.7220925,5616182.58409691,1126,2020/02/11 00:00:00+00,Central,Snow Emergency,3,44.966077,"1713 2ND AVE S,Minneapolis,MN",-93.273915,Steven's Square - Loring Heights,3,6
-10385488.9980657,5611951.54125672,1127,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.939179,"3505 Emerson ave s ,Minneapolis,MN",-93.294435,South Uptown,5,10
-10378584.4065987,5620337.69370921,1128,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.99248,"1153 14th ave se,Minneapolis,MN",-93.23241,Como,2,1
-10379154.2511212,5619229.28863002,1129,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.985438,"727 11th ave se,Minneapolis,MN",-93.237529,Marcy Holmes,4,3
-10378125.2137472,5613311.65130278,1130,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.947827,"3021 30th av s,Minneapolis,MN",-93.228285,Longfellow,6,2
-10383036.0730954,5616024.93448128,1131,2020/02/11 00:00:00+00,Central,Snow Emergency,3,44.965075,"305 18TH ST E,Minneapolis,MN",-93.2724,Steven's Square - Loring Heights,3,6
-10384333.5017249,5615615.56152403,1132,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.962473,"2009 GRAND AVE S ,Minneapolis,MN",-93.284055,Whittier,3,10
-10376076.9350654,5613070.53456441,1133,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.946294,"3111 44th av s,Minneapolis,MN",-93.209885,Cooper,6,2
-10378690.6053848,5618733.36774543,1134,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.982287,"1417 6th st se,Minneapolis,MN",-93.233364,Marcy Holmes,4,3
-10385374.8955316,5623426.5846737,1135,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,45.0121,"3023 DuPont ave n,Minneapolis,MN",-93.29341,Hawthorne,1,5
-10385828.1885785,5620406.1668731,1136,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.992915,"1311 14th Ave n,Minneapolis,MN",-93.297482,Near - North,1,5
-10388063.2612701,5625006.07483174,1137,2020/02/11 00:00:00+00,Camden,Snow Emergency,3,45.02213,"3655 Washburn ave n ,Minneapolis,MN",-93.31756,Cleveland,1,4
-10378095.7140232,5613238.19887181,1138,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.94736,"3029 30th ave s,Minneapolis,MN",-93.22802,Longfellow,6,2
-10385374.8955316,5623503.74178917,1139,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,45.01259,"3111 DuPont ave n,Minneapolis,MN",-93.29341,Hawthorne,1,5
-10384453.1701898,5615303.58846461,1140,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.96049,"2209 Harriet av s ,Minneapolis,MN",-93.28513,Whittier,3,10
-10377086.0463328,5617040.58039623,1141,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.97153,"2703 Delaware st se,Minneapolis,MN",-93.21895,Prospect Park - East River Road,4,2
-10376985.8587761,5620117.3240053,1142,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.99108,"1101 25th ave se,Minneapolis,MN",-93.21805,Como,4,1
-10376798.7306923,5608915.78092938,1143,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.919872,"4629 snelling ave s ,Minneapolis,MN",-93.216369,Hiawatha,6,12
-10379938.0516606,5624478.49754245,1144,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.01878,"1019 28th ave ne,Minneapolis,MN",-93.24457,Audubon Park,2,1
-10376844.4830105,5620032.32573329,1145,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.99054,"1081 26th ave se,Minneapolis,MN",-93.21678,Como,4,1
-10384903.2349228,5613320.77391349,1146,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.947885,"3011 Aldrich ave s,Minneapolis,MN",-93.289173,South Uptown,5,10
-10385663.5469675,5620406.1668731,1147,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.992915,"1211 14TH AVE N,Minneapolis,MN",-93.296003,Near - North,1,5
-10377114.9893336,5609741.01304561,1148,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.925121,"4305 snelling ave s ,Minneapolis,MN",-93.21921,Hiawatha,6,12
-10385987.1527337,5620408.52799179,1149,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.99293,"1415 14th Ave n,Minneapolis,MN",-93.29891,Near - North,1,5
-10379495.0000787,5622873.9072152,1150,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.00859,"1923 pierce st ne,Minneapolis,MN",-93.24059,Windom Park,2,1
-10385119.3060073,5612265.44293774,1151,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.941175,"925 34TH ST W,Minneapolis,MN",-93.291114,South Uptown,5,10
-10384966.3530815,5626407.84818345,1152,2020/02/11 00:00:00+00,Camden,Snow Emergency,3,45.03103,"4163 Aldrich Ave N,Minneapolis,MN",-93.28974,Webber - Camden,1,4
-10385249.8837849,5612265.44293774,1153,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.941175,"1011 34TH ST W,Minneapolis,MN",-93.292287,South Uptown,5,10
-10385350.9618386,5624095.19657229,1154,2020/02/11 00:00:00+00,Camden,Snow Emergency,3,45.016346,"3345 Dupont Ave. N.,Minneapolis,MN",-93.293195,Folwell,1,4
-10378050.0730296,5619242.19446876,1155,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98552,"1717 Rollins ave se,Minneapolis,MN",-93.22761,Como,4,2
-10384333.5017249,5615615.56152403,1156,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.962473,"2009 grand ave s,Minneapolis,MN",-93.284055,Whittier,3,10
-10377596.2235598,5610285.65402232,1157,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.928585,"3309 41st st e,Minneapolis,MN",-93.223533,Hiawatha,6,12
-10378174.1942793,5619576.81131134,1158,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.987646,"999 17th ave se,Minneapolis,MN",-93.228725,Como,4,2
-10384685.2713195,5612801.74323908,1159,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.944585,"605 32ND ST W,Minneapolis,MN",-93.287215,Lyndale,5,8
-10378137.5701798,5620018.15947967,1160,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.99045,"1105 17 ave se,Minneapolis,MN",-93.228396,Como,4,1
-10380140.6530663,5616412.77019899,1161,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.96754,"1815 6TH ST S,Minneapolis,MN",-93.24639,Cedar Riverside,4,6
-10383796.3851402,5612498.9891831,1162,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94266,"25 33RD ST W,Minneapolis,MN",-93.27923,Lyndale,5,8
-10385488.9980657,5611879.82970357,1163,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.938723,"3521 Emerson ave s,Minneapolis,MN",-93.294435,South Uptown,5,10
-10383939.9872982,5613220.89757871,1164,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94725,"3031 PILLSBURY AVE,Minneapolis,MN",-93.28052,Lyndale,5,8
-10377866.395909,5619503.46527469,1165,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98718,"921 19TH AVE SE,Minneapolis,MN",-93.22596,Como,4,2
-10384913.4762876,5612970.50356868,1166,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.945658,"3123 Aldrich ave s,Minneapolis,MN",-93.289265,South Uptown,5,10
-10377933.1875801,5619918.99590249,1167,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98982,"1807 talmage ave se,Minneapolis,MN",-93.22656,Como,4,1
-10376051.8882263,5613124.95432444,1168,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.94664,"3101 44th Avenue South,Minneapolis,MN",-93.20966,Cooper,6,2
-10385320.3489684,5611800.72757765,1169,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.93822,"3541 DuPont ave s ,Minneapolis,MN",-93.29292,South Uptown,5,10
-10382912.2858196,5615315.70218903,1170,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.960567,"2215 Clinton Ave S,Minneapolis,MN",-93.271288,Whittier,3,10
-10387087.1006899,5624720.23432272,1171,2020/02/11 00:00:00+00,Camden,Snow Emergency,3,45.020315,"2221 36th ave n ,Minneapolis,MN",-93.308791,Cleveland,1,4
-10377270.8365996,5620131.49055619,1172,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.99117,"1105 23rd ave se,Minneapolis,MN",-93.22061,Como,4,1
-10376771.1234869,5612573.69384657,1173,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.943135,"3927 33rd Street East,Minneapolis,MN",-93.216121,Cooper,6,2
-10387904.6309886,5620453.39007199,1174,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.993215,"2805 14TH AVE N,Minneapolis,MN",-93.316135,Willard - Hay,1,5
-10383195.1485753,5615343.70544133,1175,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.960745,"201 22nd St E,Minneapolis,MN",-93.273829,Whittier,3,10
-10387085.6534698,5624720.23432272,1176,2020/02/11 00:00:00+00,Camden,Snow Emergency,3,45.020315,"2219 36th ave n ,Minneapolis,MN",-93.308778,Cleveland,1,4
-10384878.4106328,5620962.62867093,1177,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.99645,"713 givens ln ,Minneapolis,MN",-93.28895,Near - North,1,5
-10379011.873434,5622777.86141242,1178,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.00798,"1621 19th ave ne,Minneapolis,MN",-93.23625,Windom Park,2,1
-10378918.8103529,5622767.62702587,1179,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.007915,"1729 19th ave ne,Minneapolis,MN",-93.235414,Windom Park,2,1
-10384085.8158485,5613327.85185381,1180,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94793,"3008 PILLSBURY AVE,Minneapolis,MN",-93.28183,Lyndale,5,8
-10377945.9893112,5613136.75054455,1181,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.946715,"3121 31st ST E,Minneapolis,MN",-93.226675,Longfellow,6,2
-10383939.9872982,5613220.89757871,1182,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94725,"3017 PILLSBURY AVE,Minneapolis,MN",-93.28052,Lyndale,5,8
-10376965.2646216,5619532.5833398,1183,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.987365,"925 25th ave se,Minneapolis,MN",-93.217865,Como,4,2
-10377462.6401174,5610858.00268793,1184,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.932225,"3413 E 39TH ST ,Minneapolis,MN",-93.222333,Howe,6,12
-10380038.2392173,5614631.85243046,1185,2020/02/11 00:00:00+00,Phillips,Snow Emergency,3,44.95622,"1859 e m stately st ,Minneapolis,MN",-93.24547,East Phillips,3,9
-10383939.9872982,5613220.89757871,1186,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94725,"3021 PILLSBURY AVE ,Minneapolis,MN",-93.28052,Lyndale,5,8
-10380161.8038439,5614631.85243046,1187,2020/02/11 00:00:00+00,Phillips,Snow Emergency,3,44.95622,"1829 E.M. STATELY ST,Minneapolis,MN",-93.24658,East Phillips,3,9
-10377907.5841178,5619910.33884574,1188,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.989765,"1811 TALMAGE AV SE,Minneapolis,MN",-93.22633,Como,4,1
-10376784.3704164,5608918.61069588,1189,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.91989,"4559 Snelling Ave S,Minneapolis,MN",-93.21624,Hiawatha,6,12
-10380623.779711,5623072.30044184,1190,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.00985,"2201 quincy st ne,Minneapolis,MN",-93.25073,Holland,2,1
-10384486.0094523,5612881.16884877,1191,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94509,"3143 Harriet ave s,Minneapolis,MN",-93.285425,Lyndale,5,8
-10378758.0650037,5619217.01225449,1192,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98536,"809 13th Avenue se ,Minneapolis,MN",-93.23397,Marcy Holmes,4,3
-10384956.3342657,5624982.45135016,1193,2020/02/11 00:00:00+00,Camden,Snow Emergency,3,45.02198,"3659 Aldrich Ave. N.,Minneapolis,MN",-93.28965,McKinley,1,4
-10380588.157433,5622496.02758297,1194,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.00619,"1807 quincy st ne,Minneapolis,MN",-93.25041,Logan Park,2,1
-10377216.8466596,5619992.50272753,1195,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.990287,"1074 23rd Ave se,Minneapolis,MN",-93.220125,Como,4,1
-10385391.5935244,5625844.75008924,1196,2020/02/11 00:00:00+00,Camden,Snow Emergency,3,45.027455,"1121 40th ave n,Minneapolis,MN",-93.29356,Webber - Camden,1,4
-10376494.0492112,5609159.93104317,1197,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.921425,"4123 45th Street East,Minneapolis,MN",-93.213632,Hiawatha,6,12
-10380673.984814,5619849.42472431,1198,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.989378,"601 9 1/2 Ave Se,Minneapolis,MN",-93.251181,Marcy Holmes,4,3
-10377588.3198118,5610285.65402232,1199,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.928585,"3319 41st St E,Minneapolis,MN",-93.223462,Hiawatha,6,12
-10385247.9913664,5626133.77645633,1200,2020/02/11 00:00:00+00,Camden,Snow Emergency,3,45.02929,"4047 Colfax ave n,Minneapolis,MN",-93.29227,Webber - Camden,1,4
-10380378.8768502,5623908.43381559,1201,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.01516,"911 26th ave ne,Minneapolis,MN",-93.24853,Holland,2,1
-10385327.2507948,5620576.17140443,1202,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.993995,"1019 15TH AVE N,Minneapolis,MN",-93.292982,Near - North,1,5
-10380173.0471304,5625319.48613042,1203,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.02412,"951 31st ave ne,Minneapolis,MN",-93.246681,Audubon Park,2,1
-10377389.3919184,5619720.67215954,1204,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98856,"1021 22nd ave se,Minneapolis,MN",-93.221675,Como,4,1
-10386785.3135489,5624278.49866967,1205,2020/02/11 00:00:00+00,Camden,Snow Emergency,3,45.01751,"3423 Newton Ave. N.,Minneapolis,MN",-93.30608,Folwell,1,4
-10380390.008812,5622551.13417599,1206,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.00654,"1819 jackson st ne,Minneapolis,MN",-93.24863,Logan Park,2,1
-10380129.8550783,5624468.26122568,1207,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.018715,"957 28th ave ne,Minneapolis,MN",-93.246293,Audubon Park,2,1
-10379995.9377622,5614882.6070256,1208,2020/02/11 00:00:00+00,Phillips,Snow Emergency,3,44.957814,"2519 OGEMA PL,Minneapolis,MN",-93.24509,East Phillips,3,9
-10386501.4487715,5624717.08461201,1209,2020/02/11 00:00:00+00,Camden,Snow Emergency,3,45.020295,"1919 36th ave n ,Minneapolis,MN",-93.30353,Folwell,1,4
-10378441.917687,5619701.78438443,1210,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98844,"1019 15th ave se,Minneapolis,MN",-93.23113,Como,4,1
-10386495.3262175,5620746.17899805,1211,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.995075,"1815 16th Ave n,Minneapolis,MN",-93.303475,Willard - Hay,1,5
-10380005.8452533,5614899.59700255,1212,2020/02/11 00:00:00+00,Phillips,Snow Emergency,3,44.957922,"2511 OGEMA PL,Minneapolis,MN",-93.245179,East Phillips,3,9
-10385339.3846783,5612124.53178184,1213,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.940279,"3429 DUPONT AVE S,Minneapolis,MN",-93.293091,South Uptown,5,10
-10384014.7940419,5612646.19717937,1214,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.943596,"3241 pillsbury ave,Minneapolis,MN",-93.281192,Lyndale,5,8
-10386625.9039951,5624942.60648158,1215,2020/02/11 00:00:00+00,Camden,Snow Emergency,3,45.021727,"3647 Morgan ave n ,Minneapolis,MN",-93.304648,Folwell,1,4
-10383939.9872982,5613220.89757871,1216,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94725,"3037 PILLSBURY AVE ,Minneapolis,MN",-93.28052,Lyndale,5,8
-10388082.4082045,5605738.02867715,1217,2020/02/11 00:00:00+00,Southwest,Snow Emergency,3,44.899655,"3001 57TH ST W,Minneapolis,MN",-93.317732,Armatage,5,13
-10377690.7337609,5619579.48716033,1218,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.987663,"997 20th ave se,Minneapolis,MN",-93.224382,Como,4,2
-10380077.6462322,5615018.36984734,1219,2020/02/11 00:00:00+00,Phillips,Snow Emergency,3,44.958677,"2471 OGEMA PL,Minneapolis,MN",-93.245824,East Phillips,3,9
-10377263.0442763,5617105.40940974,1220,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.971942,"2605 Delaware st se,Minneapolis,MN",-93.22054,Prospect Park - East River Road,4,2
-10378669.566032,5622507.36383927,1221,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.006262,"1809 garfield st ne,Minneapolis,MN",-93.233175,Windom Park,2,1
-10383602.1326809,5615345.27859038,1222,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.960755,"25 22nd St E,Minneapolis,MN",-93.277485,Whittier,3,10
-10378806.9343113,5622486.42347235,1223,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.006129,"1803 hayes st ne,Minneapolis,MN",-93.234409,Windom Park,2,1
-10383456.1928059,5615344.80660319,1224,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.960752,"109 22nd St E,Minneapolis,MN",-93.276174,Whittier,3,10
-10377561.3805541,5619401.15964123,1225,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98653,"895 21st ave se,Minneapolis,MN",-93.22322,Como,4,2
-10385338.7167306,5612199.07607298,1226,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.940753,"3413 DuPont ave s ,Minneapolis,MN",-93.293085,South Uptown,5,10
-10380089.6687911,5615037.56246994,1227,2020/02/11 00:00:00+00,Phillips,Snow Emergency,3,44.958799,"2461 ogema pl,Minneapolis,MN",-93.245932,East Phillips,3,9
-10377416.6651499,5619512.90894971,1228,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98724,"919 22nd ave se,Minneapolis,MN",-93.22192,Como,4,2
-10384486.0094523,5612959.17942823,1229,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.945586,"3153 Harriet ave s,Minneapolis,MN",-93.285425,Lyndale,5,8
-10377416.6651499,5619530.22245036,1230,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98735,"923 22nd ave se,Minneapolis,MN",-93.22192,Como,4,2
-10379215.9220599,5625044.66013585,1231,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.022375,"1511 30th ave no mpls ,Minneapolis,MN",-93.238083,Audubon Park,2,1
-10376930.421616,5610864.29244298,1232,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.932265,"3815 39th st e,Minneapolis,MN",-93.217552,Howe,6,12
