X,Y,FID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Address,Latitude,Longitude,Ordinance,Ordinanc_1,Ward,Neighborho,Community,Day,Tow_Zone,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56
-10378980.8153364,5612076.25137724,4665,Omega,2024-2025,2,271125309000,2025/02/09 00:00:00+00, ,44.939972,-93.235971,478.1000(B),Snow emergency parking restrictions - even number address,7,Corcoran,Powderhorn,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10378980.1474195,5612086.6308637,4666,Omega,2024-2025,2,271125309000,2025/02/09 00:00:00+00, ,44.940038,-93.235965,478.1000(B),Snow emergency parking restrictions - even number address,7,Corcoran,Powderhorn,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10378981.3719339,5612112.579632,4667,Omega,2024-2025,2,271125309000,2025/02/09 00:00:00+00, ,44.940203,-93.235976,478.1000(B),Snow emergency parking restrictions - even number address,7,Corcoran,Powderhorn,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10378983.3756847,5612123.7454886,4668,Omega,2024-2025,2,271125309000,2025/02/09 00:00:00+00, ,44.940274,-93.235994,478.1000(B),Snow emergency parking restrictions - even number address,7,Corcoran,Powderhorn,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10378979.2568635,5612130.66518129,4669,Omega,2024-2025,2,271125309000,2025/02/09 00:00:00+00, ,44.940318,-93.235957,478.1000(B),Snow emergency parking restrictions - even number address,7,Corcoran,Powderhorn,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10378972.1324161,5612468.63571804,4670,Omega,2024-2025,2,271125309000,2025/02/09 00:00:00+00, ,44.942467,-93.235893,478.1000(B),Snow emergency parking restrictions - even number address,7,Corcoran,Powderhorn,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10378973.3569305,5612479.01565554,4671,Omega,2024-2025,2,271125309000,2025/02/09 00:00:00+00, ,44.942533,-93.235904,478.1000(B),Snow emergency parking restrictions - even number address,7,Corcoran,Powderhorn,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10388302.0415785,5609458.79995822,4672,Omega,2024-2025,2,271125309000,2025/02/09 00:00:00+00, ,44.923326,-93.319705,478.1000(A),Snow emergency parking restrictions - snow emergency route,9,Linden Hills,Southwest,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10387526.5900056,5609441.34863482,4673,Omega,2024-2025,2,271125309000,2025/02/09 00:00:00+00, ,44.923215,-93.312739,478.1000(A),Snow emergency parking restrictions - snow emergency route,9,Linden Hills,Southwest,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10387442.3211511,5609430.02887554,4674,Omega,2024-2025,2,271125309000,2025/02/09 00:00:00+00, ,44.923143,-93.311982,478.1000(A),Snow emergency parking restrictions - snow emergency route,9,Linden Hills,Southwest,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382804.3058867,5608854.31204902,4675,Omega,2024-2025,2,271125309000,2025/02/09 00:00:00+00, ,44.919481,-93.270318,478.1000(A),Snow emergency parking restrictions - snow emergency route,10,Field,Nokomis,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382788.498519,5609572.31299273,4676,Omega,2024-2025,2,271125309000,2025/02/09 00:00:00+00, ,44.924048,-93.270176,478.1000(A),Snow emergency parking restrictions - snow emergency route,10,Regina,Nokomis,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382779.7042792,5610185.02501522,4677,Omega,2024-2025,2,271125309000,2025/02/09 00:00:00+00, ,44.927945,-93.270097,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Bryant,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382789.2777554,5610513.33123899,4678,Omega,2024-2025,2,271125309000,2025/02/09 00:00:00+00, ,44.930033,-93.270183,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Bryant,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382781.3740716,5610794.79099958,4679,Omega,2024-2025,2,271125309000,2025/02/08 00:00:00+00, ,44.931823,-93.270112,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Bryant,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382790.8362283,5610789.91648215,4680,Omega,2024-2025,2,271125309000,2025/02/08 00:00:00+00, ,44.931792,-93.270197,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Bryant,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382788.721158,5610815.07531003,4681,Omega,2024-2025,2,271125309000,2025/02/08 00:00:00+00, ,44.931952,-93.270178,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Bryant,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382792.7286596,5611576.16298434,4682,Omega,2024-2025,2,271125309000,2025/02/08 00:00:00+00, ,44.936792,-93.270214,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Central,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382798.5172732,5612398.33554622,4683,Omega,2024-2025,2,271125309000,2025/02/08 00:00:00+00, ,44.94202,-93.270266,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Central,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382788.721158,5612429.78969413,4684,Omega,2024-2025,2,271125309000,2025/02/08 00:00:00+00, ,44.94222,-93.270178,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Central,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382802.4134554,5612652.17364582,4685,Omega,2024-2025,2,271125309000,2025/02/08 00:00:00+00, ,44.943634,-93.270301,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Central,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382795.9569249,5612727.19407861,4686,Omega,2024-2025,2,271125309000,2025/02/08 00:00:00+00, ,44.944111,-93.270243,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Central,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382795.9569249,5612727.19407861,4687,Omega,2024-2025,2,271125309000,2025/02/08 00:00:00+00, ,44.944111,-93.270243,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Central,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382804.5285257,5612954.30375891,4688,Omega,2024-2025,2,271125309000,2025/02/08 00:00:00+00, ,44.945555,-93.27032,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Central,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382796.4022028,5613033.25873949,4689,Omega,2024-2025,2,271125309000,2025/02/08 00:00:00+00, ,44.946057,-93.270247,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Central,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382796.0682444,5613037.50534166,4690,Omega,2024-2025,2,271125309000,2025/02/08 00:00:00+00, ,44.946084,-93.270244,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Central,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382804.4172062,5613045.68398855,4691,Omega,2024-2025,2,271125309000,2025/02/08 00:00:00+00, ,44.946136,-93.270319,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Central,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382803.9719282,5613057.63740885,4692,Omega,2024-2025,2,271125309000,2025/02/08 00:00:00+00, ,44.946212,-93.270315,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Central,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382803.9719282,5613080.28603809,4693,Omega,2024-2025,2,271125309000,2025/02/08 00:00:00+00, ,44.946356,-93.270315,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Central,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382805.8643596,5613092.86863442,4694,Omega,2024-2025,2,271125309000,2025/02/08 00:00:00+00, ,44.946436,-93.270332,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Central,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382807.6454714,5613105.13668275,4695,Omega,2024-2025,2,271125309000,2025/02/08 00:00:00+00, ,44.946514,-93.270348,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Central,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382796.7361613,5613225.61609428,4696,Omega,2024-2025,2,271125309000,2025/02/08 00:00:00+00, ,44.94728,-93.27025,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Central,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382796.7361613,5613288.68755008,4697,Omega,2024-2025,2,271125309000,2025/02/08 00:00:00+00, ,44.947681,-93.27025,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Central,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382809.7605417,5613319.67294039,4698,Omega,2024-2025,2,271125309000,2025/02/08 00:00:00+00, ,44.947878,-93.270367,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Central,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382812.098251,5613335.08703201,4699,Omega,2024-2025,2,271125309000,2025/02/08 00:00:00+00, ,44.947976,-93.270388,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Central,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382811.4303341,5613333.1995908,4700,Omega,2024-2025,2,271125309000,2025/02/08 00:00:00+00, ,44.947964,-93.270382,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Central,Powderhorn,1,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10384105.6307341,5618098.98771607,4701,Omega,2024-2025,2,271125307000,2025/02/08 00:00:00+00, ,44.978256,-93.282008,478.1000(A),Snow emergency parking restrictions - snow emergency route,4,North Loop,Central,1,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10384105.6307341,5618098.98771607,4702,Omega,2024-2025,2,271125307000,2025/02/08 00:00:00+00, ,44.978256,-93.282008,478.1000(A),Snow emergency parking restrictions - snow emergency route,4,North Loop,Central,1,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10384105.6307341,5618098.98771607,4703,Omega,2024-2025,2,271125307000,2025/02/08 00:00:00+00, ,44.978256,-93.282008,478.1000(A),Snow emergency parking restrictions - snow emergency route,4,North Loop,Central,1,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10384105.6307341,5618098.98771607,4704,Omega,2024-2025,2,271125307000,2025/02/08 00:00:00+00, ,44.978256,-93.282008,478.1000(A),Snow emergency parking restrictions - snow emergency route,4,North Loop,Central,1,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10384105.6307341,5618098.98771607,4705,Omega,2024-2025,2,271125307000,2025/02/08 00:00:00+00, ,44.978256,-93.282008,478.1000(A),Snow emergency parking restrictions - snow emergency route,4,North Loop,Central,1,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10384105.6307341,5618098.98771607,4706,Omega,2024-2025,2,271125307000,2025/02/08 00:00:00+00, ,44.978256,-93.282008,478.1000(A),Snow emergency parking restrictions - snow emergency route,4,North Loop,Central,1,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10384105.6307341,5618098.98771607,4707,Omega,2024-2025,2,271125307000,2025/02/08 00:00:00+00, ,44.978256,-93.282008,478.1000(A),Snow emergency parking restrictions - snow emergency route,4,North Loop,Central,1,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10384105.6307341,5618098.98771607,4708,Omega,2024-2025,2,271125307000,2025/02/08 00:00:00+00, ,44.978256,-93.282008,478.1000(A),Snow emergency parking restrictions - snow emergency route,4,North Loop,Central,1,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10383498.1602728,5614372.92488264,4709,Omega,2024-2025,2,271125306000,2025/02/09 00:00:00+00, ,44.954574,-93.276551,478.1000(A),Snow emergency parking restrictions - snow emergency route,7,Whittier,Powderhorn,1,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10383518.5317396,5615843.53056205,4710,Omega,2024-2025,2,271125306000,2025/02/09 00:00:00+00, ,44.963922,-93.276734,478.1000(A),Snow emergency parking restrictions - snow emergency route,4,Steven's Square - Loring Heights,Central,1,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10383542.0201522,5615845.73318927,4711,Omega,2024-2025,2,271125306000,2025/02/09 00:00:00+00, ,44.963936,-93.276945,478.1000(A),Snow emergency parking restrictions - snow emergency route,4,Steven's Square - Loring Heights,Central,1,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10383566.5104401,5615846.67717255,4712,Omega,2024-2025,2,271125306000,2025/02/08 00:00:00+00, ,44.963942,-93.277165,478.1000(A),Snow emergency parking restrictions - snow emergency route,4,Steven's Square - Loring Heights,Central,1,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10383601.4647603,5615846.8345031,4713,Omega,2024-2025,2,271125306000,2025/02/08 00:00:00+00, ,44.963943,-93.277479,478.1000(A),Snow emergency parking restrictions - snow emergency route,4,Steven's Square - Loring Heights,Central,1,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10385338.6054141,5615524.31262866,4714,Omega,2024-2025,2,271125306000,2025/02/08 00:00:00+00, ,44.961893,-93.293084,478.1000(A),Snow emergency parking restrictions - snow emergency route,6,Lowry Hill,Calhoun Isle,1,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382653.4679767,5615352.51543699,4715,Omega,2024-2025,2,271125305000,2025/02/10 00:00:00+00, ,44.960801,-93.268963,478.1000(C),Snow emergency parking restrictions - odd number address,11,Phillips West,Phillips,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382652.6887402,5615299.65542046,4716,Omega,2024-2025,2,271125305000,2025/02/10 00:00:00+00, ,44.960465,-93.268956,478.1000(C),Snow emergency parking restrictions - odd number address,11,Phillips West,Phillips,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382652.8000597,5615290.53080608,4717,Omega,2024-2025,2,271125305000,2025/02/10 00:00:00+00, ,44.960407,-93.268957,478.1000(C),Snow emergency parking restrictions - odd number address,11,Phillips West,Phillips,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382651.4642258,5615275.11337518,4718,Omega,2024-2025,2,271125305000,2025/02/10 00:00:00+00, ,44.960309,-93.268945,478.1000(C),Snow emergency parking restrictions - odd number address,11,Phillips West,Phillips,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382653.3566572,5615264.10094064,4719,Omega,2024-2025,2,271125305000,2025/02/10 00:00:00+00, ,44.960239,-93.268962,478.1000(C),Snow emergency parking restrictions - odd number address,11,Phillips West,Phillips,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382654.4698521,5615259.69597059,4720,Omega,2024-2025,2,271125305000,2025/02/10 00:00:00+00, ,44.960211,-93.268972,478.1000(C),Snow emergency parking restrictions - odd number address,11,Phillips West,Phillips,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382654.8038106,5615245.6944729,4721,Omega,2024-2025,2,271125305000,2025/02/10 00:00:00+00, ,44.960122,-93.268975,478.1000(C),Snow emergency parking restrictions - odd number address,11,Phillips West,Phillips,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382657.4754783,5615039.7648417,4722,Omega,2024-2025,2,271125305000,2025/02/10 00:00:00+00, ,44.958813,-93.268999,478.1000(C),Snow emergency parking restrictions - odd number address,11,Phillips West,Phillips,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382652.8000597,5615023.40394182,4723,Omega,2024-2025,2,271125305000,2025/02/10 00:00:00+00, ,44.958709,-93.268957,478.1000(C),Snow emergency parking restrictions - odd number address,11,Phillips West,Phillips,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382667.0489546,5614974.79336618,4724,Omega,2024-2025,2,271125305000,2025/02/10 00:00:00+00, ,44.9584,-93.269085,478.1000(C),Snow emergency parking restrictions - odd number address,11,Phillips West,Phillips,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382673.6168045,5614966.29834099,4725,Omega,2024-2025,2,271125305000,2025/02/10 00:00:00+00, ,44.958346,-93.269144,478.1000(C),Snow emergency parking restrictions - odd number address,11,Phillips West,Phillips,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382652.6887402,5614978.72625091,4726,Omega,2024-2025,2,271125305000,2025/02/10 00:00:00+00, ,44.958425,-93.268956,478.1000(C),Snow emergency parking restrictions - odd number address,11,Phillips West,Phillips,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382653.0226987,5614905.41756115,4727,Omega,2024-2025,2,271125305000,2025/02/10 00:00:00+00, ,44.957959,-93.268959,478.1000(C),Snow emergency parking restrictions - odd number address,11,Phillips West,Phillips,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382655.2490885,5614870.96582889,4728,Omega,2024-2025,2,271125305000,2025/02/10 00:00:00+00, ,44.95774,-93.268979,478.1000(C),Snow emergency parking restrictions - odd number address,11,Phillips West,Phillips,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10382656.5849224,5614879.77539175,4729,Omega,2024-2025,2,271125305000,2025/02/10 00:00:00+00, ,44.957796,-93.268991,478.1000(C),Snow emergency parking restrictions - odd number address,11,Phillips West,Phillips,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
