X,Y,OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Addess,Civic,Community,Day,Day_of_Dat,Neighborho,Ordinance_,Ordinance1,Street,Ticket__,Tow_Zone,Latitude,Longitude
-93.2819760002922,44.9782499998377,4713,Howard,2024,1,3511 LONGFELLOW AVE S,3511,Central,3,2024/12/21 00:00:00+00,North Loop,478.1000(C),Snow emergency parking restrictions - odd number address,LONGFELLOW AVE S,271124478750,3,44.97825,-93.281976
-93.2814599998791,44.9390180000807,4714,Howard,2024,1,3512 PILLSBURY AVE,3512,Powderhorn,2,2024/12/20 00:00:00+00,Lyndale,478.1000(B),Snow emergency parking restrictions - even number address,PILLSBURY AVE,271124482857,5,44.939018,-93.28146
-93.2549329996582,44.9390869996653,4715,Howard,2024,1,3513 14TH AVE S,3513,Powderhorn,3,2024/12/21 00:00:00+00,Powderhorn Park,478.1000(C),Snow emergency parking restrictions - odd number address,14TH AVE S,271124492741,6,44.939087,-93.254933
-93.2550260003496,44.9390669996424,4716,Howard,2024,1,3514 14TH AVE S,3514,Powderhorn,2,2024/12/20 00:00:00+00,Powderhorn Park,478.1000(B),Snow emergency parking restrictions - even number address,14TH AVE S,271124487673,6,44.939067,-93.255026
-93.2487129997052,44.9389590000579,4717,Howard,2024,1,3514 18TH AVE S,3514,Powderhorn,2,2024/12/20 00:00:00+00,Powderhorn Park,478.1000(B),Snow emergency parking restrictions - even number address,18TH AVE S,271124487609,6,44.938959,-93.248713
-93.2613319997719,44.9389759999425,4718,Howard,2024,1,3514 ELLIOT AVE,3514,Powderhorn,2,2024/12/20 00:00:00+00,Powderhorn Park,478.1000(B),Snow emergency parking restrictions - even number address,ELLIOT AVE,271124489646,6,44.938976,-93.261332
-93.2946330003127,44.9390040003344,4719,Howard,2024,1,3514 EMERSON AVE S,3514,Calhoun Isle,2,2024/12/20 00:00:00+00,South Uptown,478.1000(B),Snow emergency parking restrictions - even number address,EMERSON AVE S,271124488305,5,44.939004,-93.294633
-93.2996489996016,44.938991999781,4720,Howard,2024,1,3514 HOLMES AVE,3514,Calhoun Isle,2,2024/12/20 00:00:00+00,East Bde Maka Ska,478.1000(B),Snow emergency parking restrictions - even number address,HOLMES AVE,271124485280,5,44.938992,-93.299649
-93.2831060002417,44.9390309997809,4721,Howard,2024,1,3514 PLEASANT AVE,3514,Powderhorn,2,2024/12/20 00:00:00+00,Lyndale,478.1000(B),Snow emergency parking restrictions - even number address,PLEASANT AVE,271124483207,5,44.939031,-93.283106
-93.2549440001654,44.9390349999653,4722,Howard,2024,1,3515 14TH AVE S,3515,Powderhorn,3,2024/12/21 00:00:00+00,Powderhorn Park,478.1000(C),Snow emergency parking restrictions - odd number address,14TH AVE S,271124492740,6,44.939035,-93.254944
-93.2626490002511,44.9392239996879,4723,Howard,2024,1,3515 CHIACGO AVE S,3515,Powderhorn,1,2024/12/19 00:00:00+00,Central,478.1000(A),Snow emergency parking restrictions - snow emergency route,CHIACGO AVE S,271124479817,5,44.939224,-93.262649
-93.292024999654,44.9390590001728,4724,Howard,2024,1,3515 COLFAX AVE S,3515,Calhoun Isle,3,2024/12/21 00:00:00+00,South Uptown,478.1000(C),Snow emergency parking restrictions - odd number address,COLFAX AVE S,271124488493,5,44.939059,-93.292025
-93.2981650004144,45.0191360003262,4725,Howard,2024,1,3515 HUMBOLDT AVE N,3515,Camden,3,2024/12/21 00:00:00+00,Folwell,478.1000(C),Snow emergency parking restrictions - odd number address,HUMBOLDT AVE N,271124477203,1,45.019136,-93.298165
-93.2829650000347,44.9390499997577,4726,Howard,2024,1,3515 PLEASANT AVE,3515,Powderhorn,3,2024/12/21 00:00:00+00,Lyndale,478.1000(C),Snow emergency parking restrictions - odd number address,PLEASANT AVE,271124493083,5,44.93905,-93.282965
-93.2819760002922,44.9782499998377,4727,Howard,2024,1,3516 19TH AVE S,3516,Central,2,2024/12/20 00:00:00+00,North Loop,478.1000(B),Snow emergency parking restrictions - even number address,19TH AVE S,271124478169,3,44.97825,-93.281976
-93.2359890001921,44.9389939998733,4728,Howard,2024,1,3516 25TH AVE S,3516,Powderhorn,2,2024/12/20 00:00:00+00,Corcoran,478.1000(B),Snow emergency parking restrictions - even number address,25TH AVE S,271124488705,6,44.938994,-93.235989
-93.2933050002255,44.9389689996197,4729,Howard,2024,1,3516 DUPONT AVE S,3516,Calhoun Isle,2,2024/12/20 00:00:00+00,South Uptown,478.1000(B),Snow emergency parking restrictions - even number address,DUPONT AVE S,271124488313,5,44.938969,-93.293305
-93.3095199997481,45.01922599998,4730,Howard,2024,1,3516 QUEEN AVE N,3516,Camden,2,2024/12/20 00:00:00+00,Cleveland,478.1000(B),Snow emergency parking restrictions - even number address,QUEEN AVE N,271124489427,1,45.019226,-93.30952
-93.2727949995895,44.9389410001271,4731,Howard,2024,1,3517 3RD AVE S,3517,Powderhorn,1,2024/12/19 00:00:00+00,Central,478.1000(A),Snow emergency parking restrictions - snow emergency route,3RD AVE S,271124486811,5,44.938941,-93.272795
-93.2574440003403,44.9388529996663,4732,Howard,2024,1,3517 12TH AVE S,3517,Powderhorn,3,2024/12/21 00:00:00+00,Powderhorn Park,478.1000(C),Snow emergency parking restrictions - odd number address,12TH AVE S,271124493514,6,44.938853,-93.257444
-93.2819760002922,44.9782499998377,4733,Howard,2024,1,3517 22ND AVE S,3517,Central,3,2024/12/21 00:00:00+00,North Loop,478.1000(C),Snow emergency parking restrictions - odd number address,22ND AVE S,271124478760,3,44.97825,-93.281976
-93.2209970004112,44.9144549995986,4734,Howard,2024,1,3517 49TH ST E,3517,Nokomis,3,2024/12/21 00:00:00+00,Minnehaha,478.1000(C),Snow emergency parking restrictions - odd number address,49TH ST E,271124491490,6,44.914455,-93.220997
-93.2894450002865,44.9389739998502,4735,Howard,2024,1,3517 ALDRICH AVE S,3517,Calhoun Isle,3,2024/12/21 00:00:00+00,South Uptown,478.1000(C),Snow emergency parking restrictions - odd number address,ALDRICH AVE S,271124491675,5,44.938974,-93.289445
-93.2880689997845,45.0031630002723,4736,Howard,2024,1,3517 LYNDALE AVE N,3517,Near North,1,2024/12/19 00:00:00+00,Hawthorne,478.1000(A),Snow emergency parking restrictions - snow emergency route,LYNDALE AVE N,271124449981,1,45.003163,-93.288069
-93.2829969997117,44.9390459995733,4737,Howard,2024,1,3517 PLEASANT AVE,3517,Powderhorn,3,2024/12/21 00:00:00+00,Lyndale,478.1000(C),Snow emergency parking restrictions - odd number address,PLEASANT AVE,271124493082,5,44.939046,-93.282997
-93.2955850001476,45.0191900001184,4738,Howard,2024,1,3518 FREMONT AVE N,3518,Camden,1,2024/12/20 00:00:00+00,Folwell,478.1000(A),Snow emergency parking restrictions - snow emergency route,FREMONT AVE N,271124491326,1,45.01919,-93.295585
-93.2814929996022,44.9389030001734,4739,Howard,2024,1,3518 PILLSBURY AVE,3518,Powderhorn,2,2024/12/20 00:00:00+00,Lyndale,478.1000(B),Snow emergency parking restrictions - even number address,PILLSBURY AVE,271124482858,5,44.938903,-93.281493
-93.2549549997734,44.938868000358,4740,Howard,2024,1,3519 14TH AVE S,3519,Powderhorn,3,2024/12/21 00:00:00+00,Powderhorn Park,478.1000(C),Snow emergency parking restrictions - odd number address,14TH AVE S,271124492739,6,44.938868,-93.254955
-93.2346769999435,44.93889099962,4741,Howard,2024,1,3519 26TH AVE S,3519,Powderhorn,3,2024/12/21 00:00:00+00,Corcoran,478.1000(C),Snow emergency parking restrictions - odd number address,26TH AVE S,271124491851,6,44.938891,-93.234677
-93.2880909998997,45.0032669996723,4742,Howard,2024,1,3519 LYNDALE AVE N,3519,Near North,1,2024/12/19 00:00:00+00,Hawthorne,478.1000(A),Snow emergency parking restrictions - snow emergency route,LYNDALE AVE N,271124449980,1,45.003267,-93.288091
-93.2813559995797,44.9389129997352,4743,Howard,2024,1,3519 PILLSBURY AVE,3519,Powderhorn,3,2024/12/21 00:00:00+00,Lyndale,478.1000(C),Snow emergency parking restrictions - odd number address,PILLSBURY AVE,271124488331,5,44.938913,-93.281356
-93.229089000357,44.9388529996663,4744,Howard,2024,1,3519 SNELLING AVE S,3519,Longfellow,3,2024/12/21 00:00:00+00,Howe,478.1000(C),Snow emergency parking restrictions - odd number address,SNELLING AVE S,271124492772,6,44.938853,-93.229089
-93.2849580002115,45.0191900001184,4745,Howard,2024,1,3520 4TH ST N,3520,Camden,2,2024/12/20 00:00:00+00,McKinley,478.1000(B),Snow emergency parking restrictions - even number address,4TH ST N,271124482816,1,45.01919,-93.284958
-93.2575820004089,44.938655000428,4746,Howard,2024,1,3520 12TH AVE S,3520,Powderhorn,2,2024/12/20 00:00:00+00,Powderhorn Park,478.1000(B),Snow emergency parking restrictions - even number address,12TH AVE S,271124487711,6,44.938655,-93.257582
-93.2206339998592,44.9287909997049,4747,Howard,2024,1,3520 41ST ST E,3520,Longfellow,2,2024/12/20 00:00:00+00,Hiawatha,478.1000(B),Snow emergency parking restrictions - even number address,41ST ST E,271124491423,6,44.928791,-93.220634
-93.295579999917,45.0192009997264,4748,Howard,2024,1,3520 FREMONT AVE N,3520,Camden,1,2024/12/20 00:00:00+00,Folwell,478.1000(A),Snow emergency parking restrictions - snow emergency route,FREMONT AVE N,271124491315,1,45.019201,-93.29558
-93.2726649998898,44.9389070003579,4749,Howard,2024,1,3521 3RD AVE S,3521,Powderhorn,1,2024/12/19 00:00:00+00,Central,478.1000(A),Snow emergency parking restrictions - snow emergency route,3RD AVE S,271124486812,5,44.938907,-93.272665
,,4750,Howard,2024,1,3521 4TH AVE S,3521,Central,1,,North Loop,478.1000(A),Snow emergency parking restrictions - snow emergency route,4TH AVE S,0,3,0,0
-93.2701669998071,44.9387880002661,4751,Howard,2024,1,3521 4TH AVE S,3521,Powderhorn,1,2024/12/19 00:00:00+00,Central,478.1000(A),Snow emergency parking restrictions - snow emergency route,4TH AVE S,271124336692,5,44.938788,-93.270167
-93.2293919999408,45.0319840001615,4752,Howard,2024,1,3521 BENJAMIN ST NE,3521,Northeast,3,2024/12/21 00:00:00+00,Waite Park,478.1000(C),Snow emergency parking restrictions - odd number address,BENJAMIN ST NE,271124457703,2,45.031984,-93.229392
-93.2881109999227,45.0191479999802,4753,Howard,2024,1,3521 LYNDALE AVE N,3521,Camden,1,2024/12/19 00:00:00+00,McKinley,478.1000(A),Snow emergency parking restrictions - snow emergency route,LYNDALE AVE N,271124449978,1,45.019148,-93.288111
-93.2880699998306,45.0033259996952,4754,Howard,2024,1,3521 LYNDALE AVE N,3521,Near North,1,2024/12/19 00:00:00+00,Hawthorne,478.1000(A),Snow emergency parking restrictions - snow emergency route,LYNDALE AVE N,271124449979,1,45.003326,-93.28807
-93.2205349997903,44.9288030002583,4755,Howard,2024,1,3522 41ST ST E,3522,Longfellow,2,2024/12/20 00:00:00+00,Hiawatha,478.1000(B),Snow emergency parking restrictions - even number address,41ST ST E,271124491422,6,44.928803,-93.220535
-93.293291999626,44.9388460002428,4756,Howard,2024,1,3522 DUPONT AVE S,3522,Calhoun Isle,2,2024/12/20 00:00:00+00,South Uptown,478.1000(B),Snow emergency parking restrictions - even number address,DUPONT AVE S,271124488312,5,44.938846,-93.293292
-93.2229699996657,44.9389840003114,4757,Howard,2024,1,3523 34TH AVE S,3523,Longfellow,3,2024/12/21 00:00:00+00,Howe,478.1000(C),Snow emergency parking restrictions - odd number address,34TH AVE S,271124491790,6,44.938984,-93.22297
-93.2295320001017,45.0321230002763,4758,Howard,2024,1,3523 BENJAMIN ST NE,3523,Northeast,3,2024/12/21 00:00:00+00,Waite Park,478.1000(C),Snow emergency parking restrictions - odd number address,BENJAMIN ST NE,271124457702,2,45.032123,-93.229532
-93.2830110003574,44.9389460003577,4759,Howard,2024,1,3523 PLEASANT AVE,3523,Powderhorn,3,2024/12/21 00:00:00+00,Lyndale,478.1000(C),Snow emergency parking restrictions - odd number address,PLEASANT AVE,271124493084,5,44.938946,-93.283011
-93.2536879998013,44.9385700001055,4760,Howard,2024,1,3524 15TH AVE S,3524,Powderhorn,2,2024/12/20 00:00:00+00,Powderhorn Park,478.1000(B),Snow emergency parking restrictions - even number address,15TH AVE S,271124486052,6,44.93857,-93.253688
-93.2204719995831,44.9287899996588,4761,Howard,2024,1,3524 41ST ST E,3524,Longfellow,2,2024/12/20 00:00:00+00,Hiawatha,478.1000(B),Snow emergency parking restrictions - even number address,41ST ST E,271124491421,6,44.92879,-93.220472
-93.2727320002816,44.9387670001969,4762,Howard,2024,1,3525 3RD AVE S,3525,Powderhorn,1,2024/12/19 00:00:00+00,Central,478.1000(A),Snow emergency parking restrictions - snow emergency route,3RD AVE S,271124486813,5,44.938767,-93.272732
-93.2549460002577,44.938635000405,4763,Howard,2024,1,3525 14TH AVE S,3525,Powderhorn,3,2024/12/21 00:00:00+00,Powderhorn Park,478.1000(C),Snow emergency parking restrictions - odd number address,14TH AVE S,271124492738,6,44.938635,-93.254946
-93.225717999586,44.9387260001049,4764,Howard,2024,1,3525 32ND AVE S,3525,Longfellow,3,2024/12/21 00:00:00+00,Howe,478.1000(C),Snow emergency parking restrictions - odd number address,32ND AVE S,271124491797,6,44.938726,-93.225718
-93.2894889996176,44.9387720004275,4765,Howard,2024,1,3525 ALDRICH AVE S,3525,Calhoun Isle,3,2024/12/21 00:00:00+00,South Uptown,478.1000(C),Snow emergency parking restrictions - odd number address,ALDRICH AVE S,271124491674,5,44.938772,-93.289489
-93.2830520004494,44.9387919995512,4766,Howard,2024,1,3525 PLEASANT AVE,3525,Powderhorn,3,2024/12/21 00:00:00+00,Lyndale,478.1000(C),Snow emergency parking restrictions - odd number address,PLEASANT AVE,271124493085,5,44.938792,-93.283052
-93.2562659999759,44.9385680000132,4767,Howard,2024,1,3526 13TH AVE S,3526,Powderhorn,2,2024/12/20 00:00:00+00,Powderhorn Park,478.1000(B),Snow emergency parking restrictions - even number address,13TH AVE S,271124487709,6,44.938568,-93.256266
-93.2549709996119,44.9385770004283,4768,Howard,2024,1,3526 14TH AVE S,3526,Powderhorn,2,2024/12/20 00:00:00+00,Powderhorn Park,478.1000(B),Snow emergency parking restrictions - even number address,14TH AVE S,271124487676,6,44.938577,-93.254971
-93.2487109996129,44.9386199997133,4769,Howard,2024,1,3526 18TH AVE S,3526,Powderhorn,2,2024/12/20 00:00:00+00,Powderhorn Park,478.1000(B),Snow emergency parking restrictions - even number address,18TH AVE S,271124487608,6,44.93862,-93.248711
-93.2862100003912,45.0174580002865,4770,Howard,2024,1,3526 ALDRICH AVE N,3526,Camden,2,2024/12/20 00:00:00+00,McKinley,478.1000(B),Snow emergency parking restrictions - even number address,ALDRICH AVE N,271124485350,1,45.017458,-93.28621
-93.294575000336,44.9387379997589,4771,Howard,2024,1,3526 EMERSON AVE S,3526,Calhoun Isle,2,2024/12/20 00:00:00+00,South Uptown,478.1000(B),Snow emergency parking restrictions - even number address,EMERSON AVE S,271124488306,5,44.938738,-93.294575
-93.2831139997113,44.938577999575,4772,Howard,2024,1,3526 PLEASANT AVE,3526,Powderhorn,2,2024/12/20 00:00:00+00,Lyndale,478.1000(B),Snow emergency parking restrictions - even number address,PLEASANT AVE,271124483206,5,44.938578,-93.283114
-93.2587419999433,44.9386759995978,4773,Howard,2024,1,3527 11TH AVE S,3527,Powderhorn,3,2024/12/21 00:00:00+00,Powderhorn Park,478.1000(C),Snow emergency parking restrictions - odd number address,11TH AVE S,271124493515,6,44.938676,-93.258742
-93.2549410000271,44.9385770004283,4774,Howard,2024,1,3527 14TH AVE S,3527,Powderhorn,3,2024/12/21 00:00:00+00,Powderhorn Park,478.1000(C),Snow emergency parking restrictions - odd number address,14TH AVE S,271124492737,6,44.938577,-93.254941
-93.2256960003701,44.9386629998976,4775,Howard,2024,1,3527 32ND AVE S,3527,Longfellow,3,2024/12/21 00:00:00+00,Howe,478.1000(C),Snow emergency parking restrictions - odd number address,32ND AVE S,271124491796,6,44.938663,-93.225696
-93.2894369999176,44.9387349996206,4776,Howard,2024,1,3527 ALDRICH AVE S,3527,Calhoun Isle,3,2024/12/21 00:00:00+00,South Uptown,478.1000(C),Snow emergency parking restrictions - odd number address,ALDRICH AVE S,271124491673,5,44.938735,-93.289437
-93.2856430003242,44.9385809997134,4777,Howard,2024,1,3527 HARRIET AVE S,3527,Powderhorn,3,2024/12/21 00:00:00+00,Lyndale,478.1000(C),Snow emergency parking restrictions - odd number address,HARRIET AVE S,271124493798,5,44.938581,-93.285643
-93.2830569997807,44.9386860000589,4778,Howard,2024,1,3527 PLEASANT AVE,3527,Powderhorn,3,2024/12/21 00:00:00+00,Lyndale,478.1000(C),Snow emergency parking restrictions - odd number address,PLEASANT AVE,271124493086,5,44.938686,-93.283057
-93.3145739998902,45.0195620001862,4779,Howard,2024,1,3527 UPTON AVE N,3527,Camden,3,2024/12/21 00:00:00+00,Cleveland,478.1000(C),Snow emergency parking restrictions - odd number address,UPTON AVE N,271124494015,1,45.019562,-93.314574
-93.314682000374,45.0197020003471,4780,Howard,2024,1,3527 UPTON AVE N,3527,Camden,3,2024/12/21 00:00:00+00,Cleveland,478.1000(C),Snow emergency parking restrictions - odd number address,UPTON AVE N,271124494016,1,45.019702,-93.314682
-93.2549830001653,44.9384950002441,4781,Howard,2024,1,3528 14TH AVE S,3528,Powderhorn,2,2024/12/20 00:00:00+00,Powderhorn Park,478.1000(B),Snow emergency parking restrictions - even number address,14TH AVE S,271124487677,6,44.938495,-93.254983
-93.2204240000675,44.9287840002814,4782,Howard,2024,1,3528 41ST ST E,3528,Longfellow,2,2024/12/20 00:00:00+00,Hiawatha,478.1000(B),Snow emergency parking restrictions - even number address,41ST ST E,271124491416,6,44.928784,-93.220424
-93.2862100003912,45.0174580002865,4783,Howard,2024,1,3528 ALDRICH AVE N,3528,Camden,2,2024/12/20 00:00:00+00,McKinley,478.1000(B),Snow emergency parking restrictions - even number address,ALDRICH AVE N,271124485349,1,45.017458,-93.28621
-93.2946019997824,44.9386520002896,4784,Howard,2024,1,3528 EMERSON AVE S,3528,Calhoun Isle,2,2024/12/20 00:00:00+00,South Uptown,478.1000(B),Snow emergency parking restrictions - even number address,EMERSON AVE S,271124488307,5,44.938652,-93.294602
-93.2587320003815,44.9385740002899,4785,Howard,2024,1,3529 11TH AVE S,3529,Powderhorn,3,2024/12/21 00:00:00+00,Powderhorn Park,478.1000(C),Snow emergency parking restrictions - odd number address,11TH AVE S,271124493516,6,44.938574,-93.258732
-93.281317999626,44.9385849998979,4786,Howard,2024,1,3529 PILLSBURY AVE,3529,Powderhorn,3,2024/12/21 00:00:00+00,Lyndale,478.1000(C),Snow emergency parking restrictions - odd number address,PILLSBURY AVE,271124488330,5,44.938585,-93.281318
-93.2562839999067,44.9384059997371,4787,Howard,2024,1,3530 13TH AVE S,3530,Powderhorn,2,2024/12/20 00:00:00+00,Powderhorn Park,478.1000(B),Snow emergency parking restrictions - even number address,13TH AVE S,271124487708,6,44.938406,-93.256284
-93.3095159995637,45.0196030002783,4788,Howard,2024,1,3530 QUEEN AVE N,3530,Camden,2,2024/12/20 00:00:00+00,Cleveland,478.1000(B),Snow emergency parking restrictions - even number address,QUEEN AVE N,271124489428,1,45.019603,-93.309516
-93.2587339995744,44.9384859998291,4789,Howard,2024,1,3531 11TH AVE S,3531,Powderhorn,3,2024/12/21 00:00:00+00,Powderhorn Park,478.1000(C),Snow emergency parking restrictions - odd number address,11TH AVE S,271124493517,6,44.938486,-93.258734
-93.2549220000502,44.9384309999907,4790,Howard,2024,1,3531 14TH AVE S,3531,Powderhorn,3,2024/12/21 00:00:00+00,Powderhorn Park,478.1000(C),Snow emergency parking restrictions - odd number address,14TH AVE S,271124492736,6,44.938431,-93.254922
