OBJECTID,Call_Taken,Customer,Location,Latitude,Longitude,Ward,Neighborhood,Community,Day,TowDist,x,y
1221,01/11/2017 11:42pm,Snow Emergency,"2109 Bloomington Ave s ,Minneapolis,MN",44.961452,-93.252071,6,Ventura Village,Phillips,1,3,533979.555076016,162136.073340856
1222,01/12/2017 02:07am,Snow Emergency,"900 24 ST E,Minneapolis,MN",44.959133,-93.261083,6,Ventura Village,Phillips,2,3,531647.918664532,161286.875605741
1223,01/12/2017 03:38pm,Snow Emergency,"1000 19th st e,Minneapolis,MN",44.963947,-93.259664,6,Ventura Village,Phillips,2,3,532012.586807548,163042.701204541
1224,01/12/2017 03:40pm,Snow Emergency,"1004 19th st e,Minneapolis,MN",44.963948,-93.259427,6,Ventura Village,Phillips,2,3,532073.935182324,163043.159575861
1225,01/12/2017 03:44pm,Snow Emergency,"620 19th St e,Minneapolis,MN",44.964153,-93.266494,6,Ventura Village,Phillips,2,3,530244.491119975,163115.188014418
1226,01/12/2017 03:50pm,Snow Emergency,"820 18th St e ,Minneapolis,MN",44.965171,-93.262236,6,Ventura Village,Phillips,2,3,531346.141832016,163487.98724813
1227,01/12/2017 04:22pm,Snow Emergency,"718 18TH ST E,Minneapolis,MN",44.965236,-93.264621,6,Ventura Village,Phillips,2,3,530728.748318612,163510.773806104
1228,01/12/2017 04:28pm,Snow Emergency,"720 18TH ST E,Minneapolis,MN",44.965236,-93.264571,6,Ventura Village,Phillips,2,3,530741.690966266,163510.792774763
1229,01/13/2017 11:51am,Snow Emergency,"1805 10th s,Minneapolis,MN",44.964996,-93.259248,6,Ventura Village,Phillips,3,3,532119.685210414,163425.349539199
1230,01/12/2017 12:26am,Snow Emergency,"4100 THOMAS AV N,Minneapolis,MN",45.029699,-93.313187,4,Victory,Camden,2,1,518137.067859229,187000.608438737
1231,01/12/2017 12:55am,Snow Emergency,"4228 penn ave n ,Minneapolis,MN",45.032294,-93.308191,4,Victory,Camden,2,1,519427.957984331,187947.96069929
1232,01/12/2017 01:02am,Snow Emergency,"4334 Penn Ave N,Minneapolis,MN",45.03441,-93.308161,4,Victory,Camden,2,1,519434.998453956,188719.508112611
1233,01/12/2017 12:12am,Snow Emergency,"3859 Lyndale Ave N,Minneapolis,MN",45.02559,-93.288344,4,Webber-Camden,Camden,2,1,524562.239264684,185508.924645946
1234,01/12/2017 01:34am,Snow Emergency,"4172 Penn av n,Minneapolis,MN",45.030634,-93.308457,4,Webber-Camden,Camden,2,1,519359.743281058,187342.624492887
1235,01/12/2017 02:11am,Snow Emergency,"823 42nd Ave n ,Minneapolis,MN",45.031368,-93.290453,4,Webber-Camden,Camden,2,1,524014.48123713,187615.076300053
1236,01/12/2017 12:06pm,Snow Emergency,"4134 girard Ave n ,Minneapolis,MN",45.030834,-93.29678,4,Webber-Camden,Camden,2,1,522378.82548135,187418.556867824
1237,01/12/2017 12:19pm,Snow Emergency,"4224 n girard ave,Minneapolis,MN",45.032505,-93.296851,4,Webber-Camden,Camden,2,1,522359.817755353,188027.820430634
1238,01/12/2017 12:26pm,Snow Emergency,"4130 Aldrich Ave. N. ,Minneapolis,MN",45.03027,-93.289134,4,Webber-Camden,Camden,2,1,524355.977797943,187215.115484308
1239,01/12/2017 01:28pm,Snow Emergency,"3824 aldrich ave n ,Minneapolis,MN",45.024688,-93.289313,4,Webber-Camden,Camden,2,1,524312.058154379,185179.74371534
1240,01/12/2017 01:31pm,Snow Emergency,"3834 Bryant Ave n ,Minneapolis,MN",45.024989,-93.290322,4,Webber-Camden,Camden,2,1,524051.02186988,185289.193753547
1241,01/12/2017 02:25pm,Snow Emergency,"4142 Bryant Ave N,Minneapolis,MN",45.030614,-93.290356,4,Webber-Camden,Camden,2,1,524039.876365979,187340.180289677
1242,01/12/2017 03:39pm,Snow Emergency,"4042 Colfax av no,Minneapolis,MN",45.029108,-93.291553,4,Webber-Camden,Camden,2,1,523731.006581818,186790.706891185
1243,01/12/2017 03:41pm,Snow Emergency,"4136 n bryant ave,Minneapolis,MN",45.030504,-93.290628,4,Webber-Camden,Camden,2,1,523969.594987099,187299.991413292
1244,01/12/2017 04:38pm,Snow Emergency,"4346 & humboldt ave,Minneapolis,MN",45.034699,-93.298112,4,Webber-Camden,Camden,2,1,522032.947668643,188827.455952558
1245,01/13/2017 10:06am,Snow Emergency,"3807 6 st no,Minneapolis,MN",45.024164,-93.286556,4,Webber-Camden,Camden,3,1,525025.199182543,184989.5216088
1246,01/13/2017 10:16am,Snow Emergency,"3849 6th st n,Minneapolis,MN",45.025338,-93.28657,4,Webber-Camden,Camden,3,1,525021.067788765,185417.582913587
1247,01/13/2017 11:35am,Snow Emergency,"4027 Bryant av no ,Minneapolis,MN",45.028598,-93.290958,4,Webber-Camden,Camden,3,1,523885.063701988,186604.92460974
1248,01/13/2017 12:08pm,Snow Emergency,"3943 Bryant av no,Minneapolis,MN",45.027003,-93.290887,4,Webber-Camden,Camden,3,1,523904.085371913,186023.374074638
1249,01/13/2017 12:19pm,Snow Emergency,"4031 Colfax Ave n ,Minneapolis,MN",45.028737,-93.292195,4,Webber-Camden,Camden,3,1,523565.161341319,186655.244824205
1250,01/13/2017 01:14pm,Snow Emergency,"4045 Colfax av no,Minneapolis,MN",45.029195,-93.292155,4,Webber-Camden,Camden,3,1,523575.315996287,186822.253378349
1251,01/13/2017 01:27pm,Snow Emergency,"4207 aldrich ave n ,Minneapolis,MN",45.031824,-93.289571,4,Webber-Camden,Camden,3,1,524242.332437148,187781.606692297
1252,01/13/2017 01:33pm,Snow Emergency,"3905 dupont Ave n ,Minneapolis,MN",45.026013,-93.293161,4,Webber-Camden,Camden,3,1,523316.493468552,185661.736088261
1253,01/13/2017 01:33pm,Snow Emergency,"4123 Emerson Ave. N. ,Minneapolis,MN",45.030444,-93.294501,4,Webber-Camden,Camden,3,1,522968.228964623,187276.99214615
1254,01/13/2017 02:41pm,Snow Emergency,"4017 dupont Ave n ,Minneapolis,MN",45.028233,-93.293215,4,Webber-Camden,Camden,3,1,523301.629970731,186471.180505702
1255,01/13/2017 02:21pm,Snow Emergency,"5715 25th ave,Minneapolis,MN",44.8994,-93.235925,11,Wenonah,Nokomis,3,6,538200.391767593,139518.147751011
1256,01/13/2017 03:07pm,Snow Emergency,"5737 bossen Terrace,Minneapolis,MN",44.899127,-93.22661,11,Wenonah,Nokomis,3,6,540614.533375276,139423.139153251
1257,01/13/2017 04:18pm,Snow Emergency,"5713 bossen Terrace,Minneapolis,MN",44.899701,-93.225953,11,Wenonah,Nokomis,3,6,540784.386980048,139632.757560517
1258,01/11/2017 11:11pm,Snow Emergency,"3000 DREW AVE S,Minneapolis,MN",44.948402,-93.326292,13,West Calhoun,Calhoun Isles,1,3,514769.504088738,157355.489425522
1259,01/11/2017 11:58pm,Snow Emergency,"3000 DREW AVE S,Minneapolis,MN",44.948402,-93.326292,13,West Calhoun,Calhoun Isles,1,3,514769.504088738,157355.489425522
1260,01/12/2017 12:01am,Snow Emergency,"3000 DREW AVE S,Minneapolis,MN",44.948402,-93.326292,13,West Calhoun,Calhoun Isles,2,3,514769.504088738,157355.489425522
1261,01/12/2017 12:46am,Snow Emergency,"3800 30th 1/2 Street West,Minneapolis,MN",44.947834,-93.327572,13,West Calhoun,Calhoun Isles,2,3,514438.220812826,157148.156267691
1262,01/12/2017 01:28am,Snow Emergency,"3000 DREW AVE S,Minneapolis,MN",44.948402,-93.326292,13,West Calhoun,Calhoun Isles,2,3,514769.504088738,157355.489425522
1263,01/12/2017 01:34am,Snow Emergency,"3800 30 1/2 st w,Minneapolis,MN",44.947834,-93.327572,13,West Calhoun,Calhoun Isles,2,3,514438.220812826,157148.156267691
1264,01/12/2017 01:40am,Snow Emergency,"3000 DREW AVE S,Minneapolis,MN",44.948402,-93.326292,13,West Calhoun,Calhoun Isles,2,3,514769.504088738,157355.489425522
1265,01/12/2017 03:13am,Snow Emergency,"2200 Blaisdell Ave Ave S,Minneapolis,MN",44.960681,-93.280062,10,Whittier,Powderhorn,2,3,526733.95697514,161844.465025292
1266,01/12/2017 03:17am,Snow Emergency,"2200 BLAISDELL AVE,Minneapolis,MN",44.960681,-93.280062,10,Whittier,Powderhorn,2,3,526733.95697514,161844.465025292
1267,01/12/2017 03:25am,Snow Emergency,"2300 BLAISDELL AVE S,Minneapolis,MN",44.959674,-93.279624,10,Whittier,Powderhorn,2,3,526847.812547817,161477.440292677
1268,01/12/2017 03:41am,Snow Emergency,"2400 BLAISDELL AVE ,Minneapolis,MN",44.958844,-93.280097,10,Whittier,Powderhorn,2,3,526725.750044887,161174.651347077
1269,01/12/2017 03:47am,Snow Emergency,"2400 blaidsdell ave,Minneapolis,MN",44.958844,-93.280097,10,Whittier,Powderhorn,2,3,526725.750044887,161174.651347077
1270,01/12/2017 03:48am,Snow Emergency,"2400 BLAISDELL AVE S,Minneapolis,MN",44.958844,-93.280097,10,Whittier,Powderhorn,2,3,526725.750044887,161174.651347077
1271,01/12/2017 03:53am,Snow Emergency,"2400 BLAISDELL AVE,Minneapolis,MN",44.958844,-93.280097,10,Whittier,Powderhorn,2,3,526725.750044887,161174.651347077
1272,01/12/2017 03:56am,Snow Emergency,"2200 BLAISDELL AVE,Minneapolis,MN",44.960681,-93.280062,10,Whittier,Powderhorn,2,3,526733.95697514,161844.465025292
1273,01/12/2017 04:12am,Snow Emergency,"26th St and Blaisdell Ave s ,Minneapolis,MN",44.955539,-93.279634,10,Whittier,Powderhorn,2,3,526847.153485129,159969.744771797
1274,01/12/2017 04:13am,Snow Emergency,"2500 blaisdell ave,Minneapolis,MN",44.956971,-93.280108,10,Whittier,Powderhorn,2,3,526723.772612101,160491.719617435
1275,01/12/2017 04:20am,Snow Emergency,"2600 blaisdell ave,Minneapolis,MN",44.955521,-93.279653,10,Whittier,Powderhorn,2,3,526842.242903497,159963.175393694
1276,01/12/2017 04:35am,Snow Emergency,"2400 BLAISDELL AVE,Minneapolis,MN",44.958844,-93.280097,10,Whittier,Powderhorn,2,3,526725.750044887,161174.651347077
1277,01/12/2017 04:36am,Snow Emergency,"27th and Blaisdell Ave s ,Minneapolis,MN",44.953743,-93.279658,10,Whittier,Powderhorn,2,3,526841.777976207,159314.884575666
1278,01/12/2017 04:38am,Snow Emergency,"2600 BLAisdell Ave,Minneapolis,MN",44.955521,-93.279653,10,Whittier,Powderhorn,2,3,526842.242903497,159963.175393694
1279,01/12/2017 05:02am,Snow Emergency,"28th and Blaisdell ,Minneapolis,MN",44.951937,-93.279655,10,Whittier,Powderhorn,2,3,526843.397410319,158656.387176084
1280,01/12/2017 05:23am,Snow Emergency,"2600 BLAisdell Ave,Minneapolis,MN",44.955521,-93.279653,10,Whittier,Powderhorn,2,3,526842.242903497,159963.175393694
1281,01/12/2017 05:29am,Snow Emergency,"27th and Blaisdell Ave s ,Minneapolis,MN",44.953743,-93.279658,10,Whittier,Powderhorn,2,3,526841.777976207,159314.884575666
1282,01/12/2017 05:54am,Snow Emergency,"2600 block blaisdale,Minneapolis,MN",44.955521,-93.279653,10,Whittier,Powderhorn,2,3,526842.242903497,159963.175393694
1283,01/12/2017 05:59am,Snow Emergency,"2700 block Blaisdell South,Minneapolis,MN",44.953612,-93.28003,10,Whittier,Powderhorn,2,3,526745.527507437,159266.996815824
1284,01/12/2017 10:54am,Snow Emergency,"2306 Clinton Ave s ,Minneapolis,MN",44.959723,-93.271506,10,Whittier,Powderhorn,2,3,528949.338285648,161498.101864771
1285,01/12/2017 10:56am,Snow Emergency,"2106 clinton av s,Minneapolis,MN",44.96145,-93.271723,10,Whittier,Powderhorn,2,3,528892.295094944,162127.71873853
1286,01/12/2017 11:11am,Snow Emergency,"2304 CLINTON AVE S,Minneapolis,MN",44.959734,-93.271506,10,Whittier,Powderhorn,2,3,528949.332749291,161502.112839976
1287,01/12/2017 11:21am,Snow Emergency,"2410 Clinton Ave s ,Minneapolis,MN",44.958813,-93.271506,10,Whittier,Powderhorn,2,3,528949.796272064,161166.300262825
1288,01/12/2017 11:22am,Snow Emergency,"2004 pleasant ave s,Minneapolis,MN",44.962658,-93.28294,10,Whittier,Powderhorn,2,3,525988.033365143,162564.377444534
1289,01/12/2017 11:23am,Snow Emergency,"2414 Clinton ,Minneapolis,MN",44.958739,-93.271615,10,Whittier,Powderhorn,2,3,528921.615734127,161139.279724532
1290,01/12/2017 11:23am,Snow Emergency,"2710 3RD AV S,Minneapolis,MN",44.952903,-93.273084,10,Whittier,Powderhorn,2,3,528544.217226982,159010.853430358
1291,01/12/2017 11:25am,Snow Emergency,"2202 Clinton ,Minneapolis,MN",44.960682,-93.271508,10,Whittier,Powderhorn,2,3,528948.338105345,161847.769219176
1292,01/12/2017 11:32am,Snow Emergency,"2110 CLINTON AVE S,Minneapolis,MN",44.961346,-93.271775,10,Whittier,Powderhorn,2,3,528878.886050611,162089.779880231
1293,01/12/2017 11:36am,Snow Emergency,"2630 3RD AVE,Minneapolis,MN",44.954307,-93.27281,10,Whittier,Powderhorn,2,3,528614.459079603,159522.872274967
1294,01/12/2017 11:51am,Snow Emergency,"2312 pleasant ave s,Minneapolis,MN",44.959589,-93.282951,10,Whittier,Powderhorn,2,3,525986.572244983,161445.36286139
1295,01/12/2017 11:53am,Snow Emergency,"2418 pleasant ave s,Minneapolis,MN",44.958416,-93.282963,10,Whittier,Powderhorn,2,3,525983.995691607,161017.662849295
1296,01/12/2017 12:25pm,Snow Emergency,"2540 pleasant ave s,Minneapolis,MN",44.955974,-93.283275,10,Whittier,Powderhorn,2,3,525904.324457879,160127.167629062
1297,01/12/2017 12:27pm,Snow Emergency,"2416 PLEASENT AVE S ,Minneapolis,MN",44.958503,-93.282962,10,Whittier,Powderhorn,2,3,525984.21528449,161049.385025185
1298,01/12/2017 12:56pm,Snow Emergency,"2310 harriet ave s,Minneapolis,MN",44.959602,-93.285876,10,Whittier,Powderhorn,2,3,525229.354750988,161449.178235468
1299,01/12/2017 12:58pm,Snow Emergency,"2200 harriet ave s,Minneapolis,MN",44.96071,-93.285769,10,Whittier,Powderhorn,2,3,525256.56805898,161853.207923232
1300,01/12/2017 01:17pm,Snow Emergency,"2420 Garfield ave s,Minneapolis,MN",44.95842,-93.287096,10,Whittier,Powderhorn,2,3,524914.038352066,161017.823123903
1301,01/12/2017 01:34pm,Snow Emergency,"2216 Garfield ave s,Minneapolis,MN",44.960244,-93.287092,10,Whittier,Powderhorn,2,3,524914.283882937,161682.886265455
1302,01/12/2017 01:36pm,Snow Emergency,"2428 Garfield ave s,Minneapolis,MN",44.9582,-93.287096,10,Whittier,Powderhorn,2,3,524914.133638289,160937.60722563
1303,01/12/2017 01:41pm,Snow Emergency,"2446 garfield ave s,Minneapolis,MN",44.957709,-93.286781,10,Whittier,Powderhorn,2,3,524995.894889041,160758.677110995
1304,01/12/2017 02:02pm,Snow Emergency,"2002 PLEASANT AVE S ,Minneapolis,MN",44.962675,-93.28294,10,Whittier,Powderhorn,2,3,525988.025684201,162570.575900547
1305,01/12/2017 02:08pm,Snow Emergency,"2648 garfield ave s,Minneapolis,MN",44.95389,-93.287069,10,Whittier,Powderhorn,2,3,524922.990576023,159366.115533226
1306,01/12/2017 02:11pm,Snow Emergency,"2450 Garfield ave s,Minneapolis,MN",44.957576,-93.286782,10,Whittier,Powderhorn,2,3,524995.693785471,160710.182765966
1307,01/12/2017 02:13pm,Snow Emergency,"2454 harriet ave s,Minneapolis,MN",44.957517,-93.285506,10,Whittier,Powderhorn,2,3,525326.056753375,160689.066619813
1308,01/12/2017 02:15pm,Snow Emergency,"2011 PILLSBURY av s,Minneapolis,MN",44.962183,-93.280811,10,Whittier,Powderhorn,2,3,526539.369781427,162391.87418082
1309,01/12/2017 02:17pm,Snow Emergency,"2002 2ND AVE S,Minneapolis,MN",44.96256,-93.274035,10,Whittier,Powderhorn,2,3,528293.247517861,162531.628103554
1310,01/12/2017 02:19pm,Snow Emergency,"2204 PILLSBURY AVE S,Minneapolis,MN",44.960515,-93.28129,10,Whittier,Powderhorn,2,3,526416.139754741,161783.535888807
1311,01/12/2017 02:25pm,Snow Emergency,"2200 PILLSBURY AVE S,Minneapolis,MN",44.960616,-93.281754,10,Whittier,Powderhorn,2,3,526295.977185176,161820.211030341
1312,01/12/2017 02:33pm,Snow Emergency,"2304 Pillsbury AV S,Minneapolis,MN",44.959863,-93.281769,10,Whittier,Powderhorn,2,3,526292.438361973,161545.649398872
1313,01/12/2017 02:33pm,Snow Emergency,"2014 grand ave s,Minneapolis,MN",44.96215,-93.284201,10,Whittier,Powderhorn,2,3,525661.834857297,162378.749769516
1314,01/12/2017 02:36pm,Snow Emergency,"2436 Pillsbury AV S,Minneapolis,MN",44.957794,-93.281305,10,Whittier,Powderhorn,2,3,526413.506166286,160791.407103079
1315,01/12/2017 02:38pm,Snow Emergency,"2726 pleasant Ave s ,Minneapolis,MN",44.952699,-93.283385,10,Whittier,Powderhorn,2,3,525877.319571398,158933.011664939
1316,01/12/2017 02:49pm,Snow Emergency,"2414 grand ave s,Minneapolis,MN",44.958519,-93.284231,10,Whittier,Powderhorn,2,3,525655.68850847,161054.81441339
1317,01/12/2017 02:51pm,Snow Emergency,"2430 harriet ave s,Minneapolis,MN",44.9582,-93.285765,10,Whittier,Powderhorn,2,3,525258.705753688,160938.019363657
1318,01/12/2017 02:56pm,Snow Emergency,"2706 pleasant av,Minneapolis,MN",44.953398,-93.283318,10,Whittier,Powderhorn,2,3,525894.351562593,159187.900612999
1319,01/12/2017 02:58pm,Snow Emergency,"2102 grand ave s,Minneapolis,MN",44.9617,-93.284202,10,Whittier,Powderhorn,2,3,525661.776745657,162214.671554427
1320,01/12/2017 03:04pm,Snow Emergency,"2544 PLEASANT AVE S,Minneapolis,MN",44.955839,-93.28337,10,Whittier,Powderhorn,2,3,525879.790473819,160077.913979695
1321,01/12/2017 03:06pm,Snow Emergency,"2538 PLEASANT AVE S,Minneapolis,MN",44.956107,-93.283268,10,Whittier,Powderhorn,2,3,525906.076889688,160175.664216836
1322,01/12/2017 03:10pm,Snow Emergency,"2724 pleasant Ave s ,Minneapolis,MN",44.952829,-93.283385,10,Whittier,Powderhorn,2,3,525877.261094562,158980.41208777
1323,01/12/2017 03:22pm,Snow Emergency,"2008 GRAND AVE,Minneapolis,MN",44.962314,-93.284454,10,Whittier,Powderhorn,2,3,525596.269214019,162438.466813725
1324,01/12/2017 03:42pm,Snow Emergency,"2308 grand Ave s,Minneapolis,MN",44.959747,-93.284487,10,Whittier,Powderhorn,2,3,525588.868745504,161502.483526761
1325,01/12/2017 03:58pm,Snow Emergency,"2808 Garfield av s,Minneapolis,MN",44.95153,-93.286839,10,Whittier,Powderhorn,2,3,524983.562991444,158505.690311538
1326,01/12/2017 04:25pm,Snow Emergency,"2802 PILLSBURY AVE S,Minneapolis,MN",44.951715,-93.281343,10,Whittier,Powderhorn,2,3,526406.458911707,158574.887692987
1327,01/12/2017 04:30pm,Snow Emergency,"2518 STEVENS AVE S,Minneapolis,MN",44.956555,-93.275335,10,Whittier,Powderhorn,2,3,527959.645182268,160341.649903987
1328,01/12/2017 04:35pm,Snow Emergency,"2314 STEVENS AVE SO,Minneapolis,MN",44.960006,-93.275307,10,Whittier,Powderhorn,2,3,527965.216164167,161599.953622118
1329,01/12/2017 04:43pm,Snow Emergency,"2436 stevens av s,Minneapolis,MN",44.957918,-93.275675,10,Whittier,Powderhorn,2,3,527870.96227011,160838.505922354
1330,01/13/2017 10:19am,Snow Emergency,"507 22nd st w,Minneapolis,MN",44.960906,-93.286185,10,Whittier,Powderhorn,3,3,525148.792038918,161924.543548688
1331,01/13/2017 10:21am,Snow Emergency,"509 22nd st w,Minneapolis,MN",44.960718,-93.286018,10,Whittier,Powderhorn,3,3,525192.105783201,161856.047143799
1332,01/13/2017 10:51am,Snow Emergency,"2019 Garfield ave s,Minneapolis,MN",44.962086,-93.286388,10,Whittier,Powderhorn,3,3,525095.726745149,162354.729069918
1333,01/13/2017 10:52am,Snow Emergency,"2007 Garfield ave s,Minneapolis,MN",44.962388,-93.28669,10,Whittier,Powderhorn,3,3,525017.418169559,162464.750321037
1334,01/13/2017 11:22am,Snow Emergency,"2203 Garfield ave s,Minneapolis,MN",44.960462,-93.286706,10,Whittier,Powderhorn,3,3,525014.113967382,161762.491862153
1335,01/13/2017 11:23am,Snow Emergency,"2405 garfield ave s,Minneapolis,MN",44.958822,-93.286736,10,Whittier,Powderhorn,3,3,525007.060656799,161164.510071812
1336,01/13/2017 11:24am,Snow Emergency,"2419 Garfield ave s,Minneapolis,MN",44.95848,-93.286738,10,Whittier,Powderhorn,3,3,525006.691784603,161039.810483628
1337,01/13/2017 11:42am,Snow Emergency,"2453 garfield ave s,Minneapolis,MN",44.957551,-93.286396,10,Whittier,Powderhorn,3,3,525095.634213386,160701.186898936
1338,01/13/2017 12:03pm,Snow Emergency,"2317 harriet ave s,Minneapolis,MN",44.959512,-93.285134,10,Whittier,Powderhorn,3,3,525421.480361092,161416.594744609
1339,01/13/2017 12:05pm,Snow Emergency,"2225 Harriet Ave s ,Minneapolis,MN",44.960058,-93.285134,10,Whittier,Powderhorn,3,3,525421.239057032,161615.675831332
1340,01/13/2017 12:06pm,Snow Emergency,"2401 grand ave s,Minneapolis,MN",44.958981,-93.283974,10,Whittier,Powderhorn,3,3,525722.014282815,161223.348998978
1341,01/13/2017 12:07pm,Snow Emergency,"2441 HARRIET AVE,Minneapolis,MN",44.957747,-93.285256,10,Whittier,Powderhorn,3,3,525390.676710985,160773.007098725
1342,01/13/2017 12:10pm,Snow Emergency,"2517 HARRIET AVE,Minneapolis,MN",44.956643,-93.285476,10,Whittier,Powderhorn,3,3,525334.2083512,160370.400609514
1343,01/13/2017 12:18pm,Snow Emergency,"203 22nd st w,Minneapolis,MN",44.960884,-93.281429,10,Whittier,Powderhorn,3,3,526379.987334005,161918.034395899
1344,01/13/2017 12:19pm,Snow Emergency,"603 22nd St w,Minneapolis,MN",44.960903,-93.286741,10,Whittier,Powderhorn,3,3,525004.861788191,161923.277549047
1345,01/13/2017 12:30pm,Snow Emergency,"2129 pleasant Ave s,Minneapolis,MN",44.961085,-93.282905,10,Whittier,Powderhorn,3,3,525997.804453524,161990.845150265
