OBJECTID,Citation_N,Date,Address,X_Coordina,Y_Coordina,Ordinance,Ordinanc_1,Ward,Neighborho,Community,Day_ID,TowDist,x,y
5968,271116582000,1/13/2017 12:00:00 AM,1613 6TH ST S,-10380483,5616562,478.1000(C),SNOW EMERGENCY ODD,6,Cedar-Riverside,University,3,4,-10380483,5616562
5969,271116568000,1/13/2017 12:00:00 AM,3009 38TH AVE S,-10376955,5613369,478.1000(C),SNOW EMERGENCY ODD,2,Cooper,Longfellow,3,6,-10376955,5613369
5970,271116574000,1/13/2017 12:00:00 AM,2211 SNELLING AVE S,-10379959,5615356,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,3,4,-10379959,5615356
5971,271116582000,1/13/2017 12:00:00 AM,1615 6TH ST S,-10380481,5616561,478.1000(C),SNOW EMERGENCY ODD,6,Cedar-Riverside,University,3,4,-10380481,5616561
5972,271116555000,1/13/2017 12:00:00 AM,2609 16TH AVE S,-10380667,5614494,478.1000(C),SNOW EMERGENCY ODD,9,East Phillips,Phillips,3,3,-10380667,5614494
5973,271116561000,1/13/2017 12:00:00 AM,2915 14TH AVE S,-10381097,5613620,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,3,3,-10381097,5613620
5974,271116561000,1/13/2017 12:00:00 AM,2919 14TH AVE S,-10381097,5613609,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,3,3,-10381097,5613609
5975,271116562000,1/13/2017 12:00:00 AM,5759 1ST AVE S,-10383523,5605576,478.1000(C),SNOW EMERGENCY ODD,11,Windom,Southwest,3,5,-10383523,5605576
5976,271116566000,1/13/2017 12:00:00 AM,1551 HILLSIDE AVE N,-10386120,5621595,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near North,3,1,-10386120,5621595
5977,271116582000,1/13/2017 12:00:00 AM,1617 6TH ST S,-10380478,5616559,478.1000(C),SNOW EMERGENCY ODD,6,Cedar-Riverside,University,3,4,-10380478,5616559
5978,271116555000,1/13/2017 12:00:00 AM,2603 16TH AVE S,-10380667,5614510,478.1000(C),SNOW EMERGENCY ODD,9,East Phillips,Phillips,3,3,-10380667,5614510
5979,271116562000,1/13/2017 12:00:00 AM,5757 1ST AVE S,-10383523,5605582,478.1000(C),SNOW EMERGENCY ODD,11,Windom,Southwest,3,5,-10383523,5605582
5980,271116564000,1/13/2017 12:00:00 AM,1927 13TH AVE S,-10381293,5615792,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3,-10381293,5615792
5981,271116566000,1/13/2017 12:00:00 AM,5721 BOSSEN TERR,-10377772,5605809,478.1000(C),SNOW EMERGENCY ODD,11,Wenonah,Nokomis,3,6,-10377772,5605809
5982,271116575000,1/13/2017 12:00:00 AM,1415 16TH AVE N,-10385937,5620759,478.1000(C),SNOW EMERGENCY ODD,5,Near-North,Near North,3,1,-10385937,5620759
5983,271116575000,1/13/2017 12:00:00 AM,17 27TH ST W,-10383683,5614235,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3,-10383683,5614235
5984,271116580000,1/13/2017 12:00:00 AM,2917 COLFAX AVE S,-10385202,5613611,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3,-10385202,5613611
5985,271116561000,1/13/2017 12:00:00 AM,2923 14TH AVE S,-10381097,5613599,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,3,3,-10381097,5613599
5986,271116564000,1/13/2017 12:00:00 AM,1925 13TH AVE S,-10381293,5615796,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3,-10381293,5615796
5987,271116566000,1/13/2017 12:00:00 AM,5723 BOSSEN TERR,-10377780,5605804,478.1000(C),SNOW EMERGENCY ODD,11,Wenonah,Nokomis,3,6,-10377780,5605804
5988,271116579000,1/13/2017 12:00:00 AM,2641 12TH AVE S,-10381375,5614406,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,3,3,-10381375,5614406
5989,271116554000,1/13/2017 12:00:00 AM,3507 3RD ST NE,-10382078,5626573,478.1000(C),SNOW EMERGENCY ODD,1,Columbia Park,Northeast,3,2,-10382078,5626573
5990,271116559000,1/13/2017 12:00:00 AM,2301 CROMWELL DR,-10387076,5606739,478.1000(C),SNOW EMERGENCY ODD,13,Fulton,Southwest,3,5,-10387076,5606739
5991,271116562000,1/13/2017 12:00:00 AM,5741 1ST AVE S,-10383523,5605626,478.1000(C),SNOW EMERGENCY ODD,11,Windom,Southwest,3,5,-10383523,5605626
5992,271116569000,1/13/2017 12:00:00 AM,2935 NEWTON AVE N,-10386749,5623137,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near North,3,1,-10386749,5623137
5993,271116575000,1/13/2017 12:00:00 AM,19 27TH ST W,-10383686,5614236,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3,-10383686,5614236
5994,271116581000,1/13/2017 12:00:00 AM,2819 CALIFORNIA ST NE,-10382644,5624513,478.1000(C),SNOW EMERGENCY ODD,1,Marshall Terrace,Northeast,3,2,-10382644,5624513
5995,271116582000,1/13/2017 12:00:00 AM,1619 6TH ST S,-10380476,5616558,478.1000(C),SNOW EMERGENCY ODD,6,Cedar-Riverside,University,3,4,-10380476,5616558
5996,271116555000,1/13/2017 12:00:00 AM,2505 16TH AVE S,-10380665,5614788,478.1000(C),SNOW EMERGENCY ODD,9,East Phillips,Phillips,3,3,-10380665,5614788
5997,271116561000,1/13/2017 12:00:00 AM,2927 14TH AVE S,-10381097,5613589,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,3,3,-10381097,5613589
5998,271116561000,1/13/2017 12:00:00 AM,2929 14TH AVE S,-10381097,5613584,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,3,3,-10381097,5613584
5999,271116564000,1/13/2017 12:00:00 AM,1923 13TH AVE S,-10381293,5615799,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3,-10381293,5615799
6000,271116566000,1/13/2017 12:00:00 AM,5725 BOSSEN TERR,-10377789,5605799,478.1000(C),SNOW EMERGENCY ODD,11,Wenonah,Nokomis,3,6,-10377789,5605799
6001,271116566000,1/13/2017 12:00:00 AM,1513 HILLSIDE AVE N,-10386025,5621558,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near North,3,1,-10386025,5621558
6002,271116571000,1/13/2017 12:00:00 AM,4837 HARRIET AVE S,-10384512,5608193,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,3,5,-10384512,5608193
6003,271116579000,1/13/2017 12:00:00 AM,2639 12TH AVE S,-10381375,5614412,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,3,3,-10381375,5614412
6004,271116562000,1/13/2017 12:00:00 AM,5621 1ST AVE S,-10383523,5605968,478.1000(C),SNOW EMERGENCY ODD,11,Windom,Southwest,3,5,-10383523,5605968
6005,271116566000,1/13/2017 12:00:00 AM,2551 34TH AVE S,-10377471,5614671,478.1000(C),SNOW EMERGENCY ODD,2,Seward,Longfellow,3,4,-10377471,5614671
6006,271116568000,1/13/2017 12:00:00 AM,3007 37TH AVE S,-10377098,5613374,478.1000(C),SNOW EMERGENCY ODD,2,Longfellow,Longfellow,3,6,-10377098,5613374
6007,271116554000,1/13/2017 12:00:00 AM,3539 2ND ST NE,-10382364,5626661,478.1000(C),SNOW EMERGENCY ODD,1,Columbia Park,Northeast,3,2,-10382364,5626661
6008,271116558000,1/13/2017 12:00:00 AM,4531 NEWTON AVE N,-10386853,5627421,478.1000(C),SNOW EMERGENCY ODD,4,Victory,Camden,3,1,-10386853,5627421
6009,271116561000,1/13/2017 12:00:00 AM,2941 14TH AVE S,-10381097,5613553,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,3,3,-10381097,5613553
6010,271116566000,1/13/2017 12:00:00 AM,5731 BOSSEN TERR,-10377814,5605784,478.1000(C),SNOW EMERGENCY ODD,11,Wenonah,Nokomis,3,6,-10377814,5605784
6011,271116569000,1/13/2017 12:00:00 AM,3107 NEWTON AVE N,-10386750,5623471,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near North,3,1,-10386750,5623471
6012,271116575000,1/13/2017 12:00:00 AM,915 17TH AVE N,-10385140,5620936,478.1000(C),SNOW EMERGENCY ODD,5,Near-North,Near North,3,1,-10385140,5620936
6013,271116580000,1/13/2017 12:00:00 AM,2835 GIRARD AVE S,-10385766,5613882,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3,-10385766,5613882
6014,271116581000,1/13/2017 12:00:00 AM,2727 CALIFORNIA ST NE,-10382643,5624247,478.1000(C),SNOW EMERGENCY ODD,1,Marshall Terrace,Northeast,3,2,-10382643,5624247
6015,271116523000,1/13/2017 12:00:00 AM,723 33RD AVE N,-10384809,5623863,478.1000(C),SNOW EMERGENCY ODD,4,McKinley,Camden,3,1,-10384809,5623863
6016,271116559000,1/13/2017 12:00:00 AM,3543 2ND ST NE,-10382364,5626672,478.1000(C),SNOW EMERGENCY ODD,1,Columbia Park,Northeast,3,2,-10382364,5626672
6017,271116564000,1/13/2017 12:00:00 AM,1917 13TH AVE S,-10381293,5615810,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3,-10381293,5615810
6018,271116582000,1/13/2017 12:00:00 AM,1621 6TH ST S,-10380473,5616556,478.1000(C),SNOW EMERGENCY ODD,6,Cedar-Riverside,University,3,4,-10380473,5616556
6019,271116554000,1/13/2017 12:00:00 AM,3547 2ND ST NE,-10382364,5626683,478.1000(C),SNOW EMERGENCY ODD,1,Columbia Park,Northeast,3,2,-10382364,5626683
6020,271116564000,1/13/2017 12:00:00 AM,1915 13TH AVE S,-10381293,5615814,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3,-10381293,5615814
6021,271116569000,1/13/2017 12:00:00 AM,3123 NEWTON AVE N,-10386750,5623493,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near North,3,1,-10386750,5623493
6022,271116575000,1/13/2017 12:00:00 AM,917 17TH AVE N,-10385144,5620936,478.1000(C),SNOW EMERGENCY ODD,5,Near-North,Near North,3,1,-10385144,5620936
6023,271116579000,1/13/2017 12:00:00 AM,115 52ND ST W,-10383798,5607165,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,3,5,-10383798,5607165
6024,271116580000,1/13/2017 12:00:00 AM,2839 GIRARD AVE S,-10385766,5613873,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3,-10385766,5613873
6025,271116581000,1/13/2017 12:00:00 AM,2655 CALIFORNIA ST NE,-10382643,5624036,478.1000(C),SNOW EMERGENCY ODD,1,Marshall Terrace,Northeast,3,2,-10382643,5624036
6026,271116566000,1/13/2017 12:00:00 AM,5733 BOSSEN TERR,-10377823,5605779,478.1000(C),SNOW EMERGENCY ODD,11,Wenonah,Nokomis,3,6,-10377823,5605779
6027,271116582000,1/13/2017 12:00:00 AM,1623 6TH ST S,-10380471,5616555,478.1000(C),SNOW EMERGENCY ODD,6,Cedar-Riverside,University,3,4,-10380471,5616555
6028,271116566000,1/13/2017 12:00:00 AM,5735 BOSSEN TERR,-10377831,5605774,478.1000(C),SNOW EMERGENCY ODD,11,Wenonah,Nokomis,3,6,-10377831,5605774
6029,271116566000,1/13/2017 12:00:00 AM,1019 22ND AVE N,-10385317,5621752,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near North,3,1,-10385317,5621752
6030,271116575000,1/13/2017 12:00:00 AM,925 17TH AVE N,-10385157,5620936,478.1000(C),SNOW EMERGENCY ODD,5,Near-North,Near North,3,1,-10385157,5620936
6031,271116580000,1/13/2017 12:00:00 AM,2819 GIRARD AVE S,-10385765,5613916,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3,-10385765,5613916
6032,271116582000,1/13/2017 12:00:00 AM,1625 6TH ST S,-10380468,5616553,478.1000(C),SNOW EMERGENCY ODD,6,Cedar-Riverside,University,3,4,-10380468,5616553
6033,271116554000,1/13/2017 12:00:00 AM,3443 2 1/2 ST NE,-10382222,5626416,478.1000(C),SNOW EMERGENCY ODD,1,Columbia Park,Northeast,3,2,-10382222,5626416
6034,271116559000,1/13/2017 12:00:00 AM,3451 2 1/2 ST NE,-10382222,5626434,478.1000(C),SNOW EMERGENCY ODD,1,Columbia Park,Northeast,3,2,-10382222,5626434
6035,271116564000,1/13/2017 12:00:00 AM,1913 13TH AVE S,-10381293,5615817,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3,-10381293,5615817
6036,271116569000,1/13/2017 12:00:00 AM,3205 NEWTON AVE N,-10386751,5623624,478.1000(C),SNOW EMERGENCY ODD,4,Folwell,Camden,3,1,-10386751,5623624
6037,271116579000,1/13/2017 12:00:00 AM,2929 12TH AVE S,-10381380,5613586,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,3,3,-10381380,5613586
6038,271116579000,1/13/2017 12:00:00 AM,39 ELMWOOD PL W,-10383759,5607435,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,3,5,-10383759,5607435
6039,271116555000,1/13/2017 12:00:00 AM,2327 16TH AVE S,-10380661,5615195,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3,-10380661,5615195
6040,271116564000,1/13/2017 12:00:00 AM,1911 13TH AVE S,-10381293,5615821,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3,-10381293,5615821
6041,271116566000,1/13/2017 12:00:00 AM,5737 BOSSEN TERR,-10377840,5605769,478.1000(C),SNOW EMERGENCY ODD,11,Wenonah,Nokomis,3,6,-10377840,5605769
6042,271116566000,1/13/2017 12:00:00 AM,1017 22ND AVE N,-10385314,5621752,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near North,3,1,-10385314,5621752
6043,271116569000,1/13/2017 12:00:00 AM,3227 NEWTON AVE N,-10386751,5623684,478.1000(C),SNOW EMERGENCY ODD,4,Folwell,Camden,3,1,-10386751,5623684
6044,271116580000,1/13/2017 12:00:00 AM,2817 GIRARD AVE S,-10385765,5613920,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3,-10385765,5613920
6045,271116562000,1/13/2017 12:00:00 AM,5013 GLADSTONE AVE S,-10384255,5607680,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,3,5,-10384255,5607680
6046,271116566000,1/13/2017 12:00:00 AM,5739 BOSSEN TERR,-10377848,5605763,478.1000(C),SNOW EMERGENCY ODD,11,Wenonah,Nokomis,3,6,-10377848,5605763
6047,271116576000,1/13/2017 12:00:00 AM,2600 4TH ST SE,-10377117,5617402,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4,-10377117,5617402
6048,271116580000,1/13/2017 12:00:00 AM,2815 GIRARD AVE S,-10385765,5613924,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3,-10385765,5613924
6049,271116555000,1/13/2017 12:00:00 AM,2321 16TH AVE S,-10380661,5615203,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3,-10380661,5615203
6050,271116562000,1/13/2017 12:00:00 AM,5015 GLADSTONE AVE S,-10384252,5607670,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,3,5,-10384252,5607670
6051,271116571000,1/13/2017 12:00:00 AM,5417 ALDRICH AVE S,-10384941,5606540,478.1000(C),SNOW EMERGENCY ODD,13,Kenny,Southwest,3,5,-10384941,5606540
6052,271116576000,1/13/2017 12:00:00 AM,2607 4TH ST SE,-10377102,5617408,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4,-10377102,5617408
6053,271116580000,1/13/2017 12:00:00 AM,2813 GIRARD AVE S,-10385765,5613929,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3,-10385765,5613929
6054,271116562000,1/13/2017 12:00:00 AM,5017 GLADSTONE AVE S,-10384246,5607660,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,3,5,-10384246,5607660
6055,271116564000,1/13/2017 12:00:00 AM,1805 13TH AVE S,-10381292,5616024,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3,-10381292,5616024
6056,271116566000,1/13/2017 12:00:00 AM,5741 BOSSEN TERR,-10377856,5605758,478.1000(C),SNOW EMERGENCY ODD,11,Wenonah,Nokomis,3,6,-10377856,5605758
6057,271116569000,1/13/2017 12:00:00 AM,3439 NEWTON AVE N,-10386751,5624284,478.1000(C),SNOW EMERGENCY ODD,4,Folwell,Camden,3,1,-10386751,5624284
6058,271116575000,1/13/2017 12:00:00 AM,907 27TH ST W,-10385076,5614235,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3,-10385076,5614235
6059,271116576000,1/13/2017 12:00:00 AM,5633 THOMAS AVE S,-10387631,5605944,478.1000(C),SNOW EMERGENCY ODD,13,Armatage,Southwest,3,5,-10387631,5605944
6060,271116579000,1/13/2017 12:00:00 AM,2931 12TH AVE S,-10381380,5613581,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,3,3,-10381380,5613581
6061,271116555000,1/13/2017 12:00:00 AM,2319 16TH AVE S,-10380661,5615206,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3,-10380661,5615206
6062,271116562000,1/13/2017 12:00:00 AM,5019 GLADSTONE AVE S,-10384241,5607650,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,3,5,-10384241,5607650
6063,271116566000,1/13/2017 12:00:00 AM,5751 BOSSEN TERR,-10377895,5605731,478.1000(C),SNOW EMERGENCY ODD,11,Wenonah,Nokomis,3,6,-10377895,5605731
6064,271116579000,1/13/2017 12:00:00 AM,2933 12TH AVE S,-10381380,5613576,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,3,3,-10381380,5613576
6065,271116555000,1/13/2017 12:00:00 AM,2317 16TH AVE S,-10380661,5615209,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3,-10380661,5615209
6066,271116562000,1/13/2017 12:00:00 AM,5021 GLADSTONE AVE S,-10384234,5607641,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,3,5,-10384234,5607641
6067,271116576000,1/13/2017 12:00:00 AM,5605 THOMAS AVE S,-10387631,5606020,478.1000(C),SNOW EMERGENCY ODD,13,Armatage,Southwest,3,5,-10387631,5606020
6068,271116562000,1/13/2017 12:00:00 AM,5023 GLADSTONE AVE S,-10384227,5607632,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,3,5,-10384227,5607632
6069,271116575000,1/13/2017 12:00:00 AM,2111 17TH AVE N,-10386900,5620938,478.1000(C),SNOW EMERGENCY ODD,5,Willard-Hay,Near North,3,1,-10386900,5620938
6070,271116579000,1/13/2017 12:00:00 AM,2935 12TH AVE S,-10381380,5613571,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,3,3,-10381380,5613571
6071,271116580000,1/13/2017 12:00:00 AM,2729 GIRARD AVE S,-10385765,5614158,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3,-10385765,5614158
6072,271116535000,1/13/2017 12:00:00 AM,2771 33RD ST E,-10378592,5612538,478.1000(C),SNOW EMERGENCY ODD,9,Longfellow,Longfellow,3,6,-10378592,5612538
6073,271116562000,1/13/2017 12:00:00 AM,5025 GLADSTONE AVE S,-10384219,5607624,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,3,5,-10384219,5607624
6074,271116579000,1/13/2017 12:00:00 AM,3 54TH ST E,-10383662,5606598,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,3,5,-10383662,5606598
6075,271116580000,1/13/2017 12:00:00 AM,2727 GIRARD AVE S,-10385765,5614164,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3,-10385765,5614164
6076,271116555000,1/13/2017 12:00:00 AM,2221 16TH AVE S,-10380660,5615338,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3,-10380660,5615338
6077,271116569000,1/13/2017 12:00:00 AM,3455 NEWTON AVE N,-10386751,5624328,478.1000(C),SNOW EMERGENCY ODD,4,Folwell,Camden,3,1,-10386751,5624328
6078,271116570000,1/13/2017 12:00:00 AM,5027 GLADSTONE AVE S,-10384210,5607616,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,3,5,-10384210,5607616
6079,271116576000,1/13/2017 12:00:00 AM,2631 4TH ST SE,-10377067,5617388,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4,-10377067,5617388
6080,271116579000,1/13/2017 12:00:00 AM,2945 12TH AVE S,-10381380,5613545,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,3,3,-10381380,5613545
6081,271116579000,1/13/2017 12:00:00 AM,7 54TH ST E,-10383657,5606599,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,3,5,-10383657,5606599
6082,271116580000,1/13/2017 12:00:00 AM,2725 GIRARD AVE S,-10385765,5614169,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3,-10385765,5614169
6083,271116570000,1/13/2017 12:00:00 AM,5029 GLADSTONE AVE S,-10384202,5607608,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,3,5,-10384202,5607608
6084,271116576000,1/13/2017 12:00:00 AM,2635 4TH ST SE,-10377061,5617385,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4,-10377061,5617385
6085,271116579000,1/13/2017 12:00:00 AM,11 54TH ST E,-10383651,5606599,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,3,5,-10383651,5606599
6086,271116566000,1/13/2017 12:00:00 AM,2651 32ND AVE S,-10377825,5614379,478.1000(C),SNOW EMERGENCY ODD,2,Seward,Longfellow,3,4,-10377825,5614379
6087,271116566000,1/13/2017 12:00:00 AM,1601 22ND AVE N,-10386177,5621883,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near North,3,1,-10386177,5621883
6088,271116576000,1/13/2017 12:00:00 AM,2637 4TH ST SE,-10377058,5617383,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4,-10377058,5617383
6089,271116579000,1/13/2017 12:00:00 AM,13 54TH ST E,-10383648,5606599,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,3,5,-10383648,5606599
6090,271116550000,1/13/2017 12:00:00 AM,2641 GIRARD AVE S,-10385765,5614335,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3,-10385765,5614335
6091,271116564000,1/13/2017 12:00:00 AM,1801 15TH AVE S,-10380983,5616032,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3,-10380983,5616032
6092,271116565000,1/13/2017 12:00:00 AM,2723 FILLMORE ST NE,-10379671,5624235,478.1000(C),SNOW EMERGENCY ODD,1,Audubon Park,Northeast,3,2,-10379671,5624235
6093,271116576000,1/13/2017 12:00:00 AM,2639 4TH ST SE,-10377056,5617381,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4,-10377056,5617381
6094,271116579000,1/13/2017 12:00:00 AM,15 54TH ST E,-10383645,5606599,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,3,5,-10383645,5606599
6095,271116580000,1/13/2017 12:00:00 AM,2721 GIRARD AVE S,-10385765,5614180,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3,-10385765,5614180
6096,271116555000,1/13/2017 12:00:00 AM,2121 16TH AVE S,-10380658,5615484,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3,-10380658,5615484
6097,271116558000,1/13/2017 12:00:00 AM,4541 QUEEN AVE N,-10387274,5627413,478.1000(C),SNOW EMERGENCY ODD,4,Victory,Camden,3,1,-10387274,5627413
6098,271116561000,1/13/2017 12:00:00 AM,2123 16TH AVE S,-10380658,5615481,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3,-10380658,5615481
6099,271116576000,1/13/2017 12:00:00 AM,2701 4TH ST SE,-10376951,5617322,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4,-10376951,5617322
6100,271116579000,1/13/2017 12:00:00 AM,23 54TH ST E,-10383634,5606599,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,3,5,-10383634,5606599
6101,271116550000,1/13/2017 12:00:00 AM,2637 GIRARD AVE S,-10385765,5614341,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3,-10385765,5614341
6102,271116566000,1/13/2017 12:00:00 AM,2625 32ND AVE S,-10377824,5614454,478.1000(C),SNOW EMERGENCY ODD,2,Seward,Longfellow,3,4,-10377824,5614454
6103,271116576000,1/13/2017 12:00:00 AM,2703 4TH ST SE,-10376948,5617320,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4,-10376948,5617320
6104,271116580000,1/13/2017 12:00:00 AM,2739 GIRARD AVE S,-10385765,5614131,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3,-10385765,5614131
6105,271116523000,1/13/2017 12:00:00 AM,311 35TH AVE N,-10384291,5624428,478.1000(C),SNOW EMERGENCY ODD,4,McKinley,Camden,3,1,-10384291,5624428
6106,271116555000,1/13/2017 12:00:00 AM,2115 16TH AVE S,-10380658,5615492,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3,-10380658,5615492
6107,271116565000,1/13/2017 12:00:00 AM,2805 FILLMORE ST NE,-10379671,5624470,478.1000(C),SNOW EMERGENCY ODD,1,Audubon Park,Northeast,3,2,-10379671,5624470
6108,271116579000,1/13/2017 12:00:00 AM,127 54TH ST E,-10383483,5606600,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,3,5,-10383483,5606600
6109,271116580000,1/13/2017 12:00:00 AM,2737 GIRARD AVE S,-10385765,5614137,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3,-10385765,5614137
6110,271116561000,1/13/2017 12:00:00 AM,2013 16TH AVE S,-10380657,5615626,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3,-10380657,5615626
6111,271116566000,1/13/2017 12:00:00 AM,5741 36TH AVE S,-10377242,5605670,478.1000(C),SNOW EMERGENCY ODD,12,Morris Park,Nokomis,3,6,-10377242,5605670
6112,271116569000,1/13/2017 12:00:00 AM,3643 OLIVER AVE N,-10386895,5624865,478.1000(C),SNOW EMERGENCY ODD,4,Folwell,Camden,3,1,-10386895,5624865
