OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Address,Latitude,Longitude,Ordinance_,Violation,Ward,Neighborho,Community,Day,Tow_Zone,x,y
5447,Dover,2022,1,271122398989,12/1/2022 12:00:00 AM,133 60TH ST W,44.893741,-93.279888,478.1000(c),Snow emergency parking restric...,11,Windom,Southwest,3,5,-10383869.6334393,5604808.66461403
5448,Dover,2022,1,271122398988,12/1/2022 12:00:00 AM,139 60TH ST W,44.893725,-93.28016,478.1000(c),Snow emergency parking restric...,11,Windom,Southwest,3,5,-10383899.9123355,5604806.15028436
5449,Dover,2022,1,271122398987,12/1/2022 12:00:00 AM,1001 61ST ST W,44.892439,-93.292206,478.1000(c),Snow emergency parking restric...,11,Windom,Southwest,3,5,-10385240.8668908,5604604.07265131
5450,Dover,2022,1,271122398986,12/1/2022 12:00:00 AM,911 61ST ST W,44.892435,-93.29134,478.1000(c),Snow emergency parking restric...,11,Windom,Southwest,3,5,-10385144.4642712,5604603.44422437
5451,Dover,2022,1,271122398985,12/1/2022 12:00:00 AM,715 61ST ST W,44.892396,-93.289121,478.1000(c),Snow emergency parking restric...,11,Windom,Southwest,3,5,-10384897.4462425,5604597.31596882
5452,Dover,2022,1,271122398984,12/1/2022 12:00:00 AM,713 61ST ST W,44.892407,-93.289052,478.1000(c),Snow emergency parking restric...,11,Windom,Southwest,3,5,-10384889.7652439,5604599.04438913
5453,Dover,2022,1,271122398983,12/1/2022 12:00:00 AM,707 61ST ST W,44.892395,-93.288815,478.1000(c),Snow emergency parking restric...,11,Windom,Southwest,3,5,-10384863.3825093,5604597.15882687
5454,Dover,2022,1,271122398982,12/1/2022 12:00:00 AM,705 61ST ST W,44.8924,-93.288741,478.1000(c),Snow emergency parking restric...,11,Windom,Southwest,3,5,-10384855.1448875,5604597.94439533
5455,Dover,2022,1,271122398981,12/1/2022 12:00:00 AM,703 61ST ST W,44.892376,-93.288679,478.1000(c),Snow emergency parking restric...,11,Windom,Southwest,3,5,-10384848.2430611,5604594.17327166
5456,Dover,2022,1,271122398980,12/1/2022 12:00:00 AM,605 55TH ST E,44.892488,-93.267538,478.1000(c),Snow emergency parking restric...,11,Diamond Lake,Nokomis,3,5,-10382494.8376999,5604611.77233333
5457,Dover,2022,1,271122398979,12/1/2022 12:00:00 AM,603 55TH ST E,44.892488,-93.267608,478.1000(c),Snow emergency parking restric...,11,Diamond Lake,Nokomis,3,5,-10382502.6300232,5604611.77233333
5458,Dover,2022,1,271122398978,12/1/2022 12:00:00 AM,605 55TH ST E,44.903404,-93.26686,478.1000(c),Snow emergency parking restric...,11,Page,Nokomis,3,5,-10382419.3631086,5606327.22029873
5459,Dover,2022,1,271122398977,11/30/2022 12:00:00 AM,4359 44TH ST E,44.923271,-93.228702,478.1000(a),Snow emergency parking restric...,12,Ericsson,Nokomis,1,6,-10378171.633913,5609450.15284795
5460,Dover,2022,1,271122398976,11/30/2022 12:00:00 AM,4307 50TH AVE S,44.912684,-93.210749,478.1000(a),Snow emergency parking restric...,12,Minnehaha,Nokomis,1,6,-10376173.1151359,5607785.82726574
5461,Dover,2022,1,271122398975,11/30/2022 12:00:00 AM,4544 34TH AVE S,44.92015,-93.222978,478.1000(a),Snow emergency parking restric...,12,Ericsson,Nokomis,1,6,-10377534.4411964,5608959.48526252
5462,Dover,2022,1,271122398974,11/30/2022 12:00:00 AM,5202 34TH AVE S,44.90883,-93.222976,478.1000(a),Snow emergency parking restric...,12,Keewaydin,Nokomis,1,6,-10377534.2185472,5607180.03673045
5463,Dover,2022,1,271122398973,11/30/2022 12:00:00 AM,5345 34TH AVE S,44.908221,-93.222869,478.1000(a),Snow emergency parking restric...,12,Keewaydin,Nokomis,1,6,-10377522.307413,5607084.31481313
5464,Dover,2022,1,271122398972,11/30/2022 12:00:00 AM,5345 34TH AVE S,44.905805,-93.22287,478.1000(a),Snow emergency parking restric...,12,Minnehaha,Nokomis,1,6,-10377522.4186375,5606704.58085677
5465,Dover,2022,1,271122398971,11/30/2022 12:00:00 AM,5641 34TH AVE S,44.90112,-93.222945,478.1000(a),Snow emergency parking restric...,11,Wenonah,Nokomis,1,6,-10377530.767684,5605968.26303172
5466,Dover,2022,1,271122398970,11/30/2022 12:00:00 AM,5641 34TH AVE S,44.901031,-93.222941,478.1000(a),Snow emergency parking restric...,11,Wenonah,Nokomis,1,6,-10377530.3223855,5605954.27599357
5467,Dover,2022,1,271122398969,11/30/2022 12:00:00 AM,5641 34TH AVE S,44.900838,-93.222936,478.1000(a),Snow emergency parking restric...,12,Wenonah,Nokomis,1,6,-10377529.7657624,5605923.94450657
5468,Dover,2022,1,271122398968,11/30/2022 12:00:00 AM,5641 34TH AVE S,44.900788,-93.222934,478.1000(a),Snow emergency parking restric...,12,Morris Park,Nokomis,1,6,-10377529.5431132,5605916.08654151
5469,Dover,2022,1,271122398967,11/30/2022 12:00:00 AM,5641 34TH AVE S,44.900724,-93.222951,478.1000(a),Snow emergency parking restric...,11,Wenonah,Nokomis,1,6,-10377531.4355317,5605906.02855973
5470,Dover,2022,1,271122398966,11/30/2022 12:00:00 AM,5641 34TH AVE S,44.900743,-93.22297,478.1000(a),Snow emergency parking restric...,11,Wenonah,Nokomis,1,6,-10377533.5505994,5605909.01454839
5471,Dover,2022,1,271122398965,11/30/2022 12:00:00 AM,5641 34TH AVE S,44.900619,-93.22298,478.1000(a),Snow emergency parking restric...,11,Wenonah,Nokomis,1,6,-10377534.6638457,5605889.52698677
5472,Dover,2022,1,271122398964,11/30/2022 12:00:00 AM,5641 34TH AVE S,44.900486,-93.222924,478.1000(a),Snow emergency parking restric...,12,Morris Park,Nokomis,1,6,-10377528.429967,5605868.62513185
5473,Dover,2022,1,271122398963,11/30/2022 12:00:00 AM,5641 34TH AVE S,44.900265,-93.223015,478.1000(a),Snow emergency parking restric...,11,Wenonah,Nokomis,1,6,-10377538.5600073,5605833.89349584
5474,Dover,2022,1,271122398962,11/30/2022 12:00:00 AM,5729 34TH AVE S,44.900262,-93.223017,478.1000(a),Snow emergency parking restric...,11,Wenonah,Nokomis,1,6,-10377538.7826565,5605833.42200548
5475,Dover,2022,1,271122398961,11/30/2022 12:00:00 AM,5729 34TH AVE S,44.899761,-93.222972,478.1000(a),Snow emergency parking restric...,11,Wenonah,Nokomis,1,6,-10377533.7732487,5605754.68713551
5476,Dover,2022,1,271122398960,11/30/2022 12:00:00 AM,5729 34TH AVE S,44.899758,-93.222972,478.1000(a),Snow emergency parking restric...,11,Wenonah,Nokomis,1,6,-10377533.7732487,5605754.21564928
5477,Dover,2022,1,271122397457,11/30/2022 12:00:00 AM,5729 34TH AVE S,44.899617,-93.222959,478.1000(a),Snow emergency parking restric...,11,Wenonah,Nokomis,1,6,-10377532.3261286,5605732.05681379
5478,Dover,2022,1,271122397456,11/30/2022 12:00:00 AM,5729 34TH AVE S,44.89961,-93.222959,478.1000(a),Snow emergency parking restric...,11,Wenonah,Nokomis,1,6,-10377532.3261286,5605730.95682339
5479,Dover,2022,1,271122397455,11/30/2022 12:00:00 AM,5729 34TH AVE S,44.899336,-93.223001,478.1000(a),Snow emergency parking restric...,11,Wenonah,Nokomis,1,6,-10377537.0015626,5605687.89660808
5480,Dover,2022,1,271122397454,11/30/2022 12:00:00 AM,5729 34TH AVE S,44.899335,-93.223001,478.1000(a),Snow emergency parking restric...,11,Wenonah,Nokomis,1,6,-10377537.0015626,5605687.73944717
5481,Dover,2022,1,271122397453,11/30/2022 12:00:00 AM,5729 34TH AVE S,44.899339,-93.223001,478.1000(a),Snow emergency parking restric...,11,Wenonah,Nokomis,1,6,-10377537.0015626,5605688.36809084
5482,Dover,2022,1,271122397452,11/30/2022 12:00:00 AM,5729 34TH AVE S,44.899148,-93.223022,478.1000(a),Snow emergency parking restric...,11,Wenonah,Nokomis,1,6,-10377539.3392796,5605658.35167591
5483,Dover,2022,1,271122397451,11/30/2022 12:00:00 AM,5732 34TH AVE S,44.899,-93.222968,478.1000(a),Snow emergency parking restric...,11,Wenonah,Nokomis,1,6,-10377533.3279502,5605635.09309678
5484,Dover,2022,1,271122397450,11/30/2022 12:00:00 AM,5917 28TH AVE S,44.895925,-93.232391,478.1000(a),Snow emergency parking restric...,11,Wenonah,Nokomis,1,6,-10378582.291531,5605151.86135153
5485,Dover,2022,1,271122397449,11/30/2022 12:00:00 AM,5917 28TH AVE S,44.895871,-93.232401,478.1000(a),Snow emergency parking restric...,11,Wenonah,Nokomis,1,6,-10378583.4047772,5605143.37545205
5486,Dover,2022,1,271122397448,11/30/2022 12:00:00 AM,5917 28TH AVE S,44.8958,-93.232378,478.1000(a),Snow emergency parking restric...,11,Wenonah,Nokomis,1,6,-10378580.844411,5605132.21827148
5487,Dover,2022,1,271122397447,11/30/2022 12:00:00 AM,5608 28TH AVE S,44.901478,-93.232408,478.1000(a),Snow emergency parking restric...,11,Wenonah,Nokomis,1,6,-10378584.1839495,5606024.52601704
5488,Dover,2022,1,271122397359,11/30/2022 12:00:00 AM,5252 43RD AVE S,44.907343,-93.211395,478.1000(b),Snow emergency parking restric...,12,Minnehaha,Nokomis,2,6,-10376245.0275395,5606946.31361464
5489,Dover,2022,1,271122397305,11/29/2022 12:00:00 AM,2411 2ND ST N,45.00419,-93.280302,478.1000(a),Snow emergency parking restric...,5,Hawthorne,Near North,1,1,-10383915.7197314,5622181.14005395
5490,Dover,2022,1,271122396844,11/30/2022 12:00:00 AM,5404 43RD AVE S,44.905028,-93.21146,478.1000(b),Snow emergency parking restric...,12,Morris Park,Nokomis,2,6,-10376252.2633397,5606582.45956193
5491,Dover,2022,1,271122396304,12/1/2022 12:00:00 AM,3015 HUMBOLDT AVE S,44.947745,-93.300726,478.1000(c),Snow emergency parking restric...,10,East Bde Maka Ska,Calhoun Isle,3,5,-10386189.308941,5613298.75380025
5492,Dover,2022,1,271122396303,12/1/2022 12:00:00 AM,3013 HUMBOLDT AVE S,44.947859,-93.300921,478.1000(c),Snow emergency parking restric...,10,East Bde Maka Ska,Calhoun Isle,3,5,-10386211.0162417,5613316.68455885
5493,Dover,2022,1,271122396302,12/1/2022 12:00:00 AM,3011 HUMBOLDT AVE S,44.947931,-93.300891,478.1000(c),Snow emergency parking restric...,10,East Bde Maka Ska,Calhoun Isle,3,5,-10386207.6767032,5613328.00914772
5494,Dover,2022,1,271122396300,12/1/2022 12:00:00 AM,3003 HUMBOLDT AVE S,44.948132,-93.300888,478.1000(c),Snow emergency parking restric...,10,East Bde Maka Ska,Calhoun Isle,3,5,-10386207.3427293,5613359.62386521
5495,Dover,2022,1,271122396298,12/1/2022 12:00:00 AM,3015 JAMES AVE S,44.947789,-93.303355,478.1000(c),Snow emergency parking restric...,10,East Bde Maka Ska,Calhoun Isle,3,5,-10386481.9678632,5613305.67442977
5496,Dover,2022,1,271122396297,12/1/2022 12:00:00 AM,3009 JAMES AVE S,44.948005,-93.303357,478.1000(c),Snow emergency parking restric...,10,East Bde Maka Ska,Calhoun Isle,3,5,-10386482.1905125,5613339.64833903
5497,Dover,2022,1,271122396296,12/1/2022 12:00:00 AM,3001 JAMES AVE S,44.948121,-93.303344,478.1000(c),Snow emergency parking restric...,10,East Bde Maka Ska,Calhoun Isle,3,5,-10386480.7433925,5613357.89362626
5498,Dover,2022,1,271122396295,11/30/2022 12:00:00 AM,3418 45TH ST W,44.92156,-93.32337,478.1000(b),Snow emergency parking restric...,13,Linden Hills,Southwest,2,5,-10388710.027504,5609181.15495786
5499,Dover,2022,1,271122396138,11/30/2022 12:00:00 AM,5608 28TH AVE S,44.901514,-93.232397,478.1000(a),Snow emergency parking restric...,11,Wenonah,Nokomis,1,6,-10378582.9594787,5606030.18373996
5500,Dover,2022,1,271122395952,11/30/2022 12:00:00 AM,5432 43RD AVE S,44.904287,-93.211413,478.1000(b),Snow emergency parking restric...,12,Morris Park,Nokomis,2,6,-10376247.0312826,5606465.99791353
5501,Dover,2022,1,271122395951,11/30/2022 12:00:00 AM,5504 43RD AVE S,44.903326,-93.211507,478.1000(b),Snow emergency parking restric...,12,Morris Park,Nokomis,2,6,-10376257.4952968,5606314.96145347
5502,Dover,2022,1,271122395950,11/30/2022 12:00:00 AM,5824 46TH AVE S,44.897268,-93.207703,478.1000(b),Snow emergency parking restric...,12,Morris Park,Nokomis,2,6,-10375834.0359477,5605362.90865644
5503,Dover,2022,1,271122395949,11/30/2022 12:00:00 AM,5814 46TH AVE S,44.89765,-93.20775,478.1000(b),Snow emergency parking restric...,12,Morris Park,Nokomis,2,6,-10375839.2680048,5605422.93934057
5504,Dover,2022,1,271122395076,11/30/2022 12:00:00 AM,5812 46TH AVE S,44.8977,-93.207743,478.1000(b),Snow emergency parking restric...,12,Morris Park,Nokomis,2,6,-10375838.4887324,5605430.79687679
5505,Dover,2022,1,271122392977,11/30/2022 12:00:00 AM,5808 46TH AVE S,44.897834,-93.207672,478.1000(b),Snow emergency parking restric...,12,Morris Park,Nokomis,2,6,-10375830.5850846,5605451.85487576
5506,Dover,2022,1,271122392976,11/30/2022 12:00:00 AM,5808 45TH AVE S,44.897737,-93.208944,478.1000(b),Snow emergency parking restric...,12,Morris Park,Nokomis,2,6,-10375972.1834994,5605436.61138449
5507,Dover,2022,1,271122392975,11/30/2022 12:00:00 AM,5812 45TH AVE S,44.897594,-93.208923,478.1000(b),Snow emergency parking restric...,12,Morris Park,Nokomis,2,6,-10375969.8457824,5605414.13901553
5508,Dover,2022,1,271122392974,11/30/2022 12:00:00 AM,5814 45TH AVE S,44.89753,-93.208903,478.1000(b),Snow emergency parking restric...,12,Morris Park,Nokomis,2,6,-10375967.61939,5605404.08145112
5509,Dover,2022,1,271122392973,11/30/2022 12:00:00 AM,4412 59TH ST E,44.896303,-93.209768,478.1000(b),Snow emergency parking restric...,12,Morris Park,Nokomis,2,6,-10376063.910685,5605211.2620231
5510,Dover,2022,1,271122392972,11/30/2022 12:00:00 AM,5808 42ND AVE S,44.897816,-93.212847,478.1000(b),Snow emergency parking restric...,12,Morris Park,Nokomis,2,6,-10376406.6633856,5605449.02619492
5511,Dover,2022,1,271122392971,11/30/2022 12:00:00 AM,5024 44TH AVE S,44.911725,-93.210092,478.1000(b),Snow emergency parking restric...,12,Minnehaha,Nokomis,2,6,-10376099.9782615,5607635.08312941
5512,Dover,2022,1,271122389908,11/30/2022 12:00:00 AM,3514 45TH ST W,44.921517,-93.324875,478.1000(b),Snow emergency parking restric...,13,Linden Hills,Southwest,2,5,-10388877.5633549,5609174.39471012
5513,Dover,2022,1,271122389907,11/30/2022 12:00:00 AM,3610 45TH ST W,44.921586,-93.325821,478.1000(b),Snow emergency parking restric...,13,Linden Hills,Southwest,2,5,-10388982.8715441,5609185.24258157
5514,Dover,2022,1,271122389906,11/30/2022 12:00:00 AM,3116 46TH ST W,44.91976,-93.328542,478.1000(b),Snow emergency parking restric...,13,Linden Hills,Southwest,2,5,-10389285.7719312,5608898.17334053
5515,Dover,2022,1,271122389905,11/30/2022 12:00:00 AM,3110 46TH ST W,44.91973,-93.328347,478.1000(b),Snow emergency parking restric...,13,Linden Hills,Southwest,2,5,-10389264.0646306,5608893.45712133
5516,Dover,2022,1,271122389904,11/30/2022 12:00:00 AM,2210 55TH ST W,44.903342,-93.309111,478.1000(b),Snow emergency parking restric...,13,Armatage,Southwest,2,5,-10387122.7228677,5606317.47606166
5517,Dover,2022,1,271122389903,11/30/2022 12:00:00 AM,1020 55TH ST W,44.903286,-93.292882,478.1000(b),Snow emergency parking restric...,13,Kenny,Southwest,2,5,-10385316.1188329,5606308.67486535
5518,Dover,2022,1,271122389902,11/30/2022 12:00:00 AM,1826 53RD ST W,44.906913,-93.303322,478.1000(b),Snow emergency parking restric...,13,Lynnhurst,Southwest,2,5,-10386478.2943509,5606878.72836977
5519,Dover,2022,1,271122389901,11/30/2022 12:00:00 AM,2104 53RD ST W,44.906949,-93.306672,478.1000(b),Snow emergency parking restric...,13,Lynnhurst,Southwest,2,5,-10386851.214623,5606884.38662759
5520,Dover,2022,1,271122389900,11/30/2022 12:00:00 AM,3104 53RD ST W,44.907064,-93.31917,478.1000(b),Snow emergency parking restric...,13,Fulton,Southwest,2,5,-10388242.4856059,5606902.46169658
5521,Dover,2022,1,271122389899,11/30/2022 12:00:00 AM,1510 47TH ST W,44.908711,-93.299033,478.1000(b),Snow emergency parking restric...,13,Lynnhurst,Southwest,2,5,-10386000.8450618,5607161.33235991
5522,Dover,2022,1,271122389898,11/30/2022 12:00:00 AM,808 47TH ST W,44.917769,-93.289959,478.1000(b),Snow emergency parking restric...,13,Lynnhurst,Southwest,2,5,-10384990.7319729,5608585.17473039
5523,Dover,2022,1,271122389897,11/30/2022 12:00:00 AM,22 47TH ST W,44.917838,-93.279008,478.1000(b),Snow emergency parking restric...,11,Tangletown,Southwest,2,5,-10383771.6722749,5608596.02175286
5524,Dover,2022,1,271122389896,11/30/2022 12:00:00 AM,8 47TH ST W,44.917858,-93.278462,478.1000(b),Snow emergency parking restric...,11,Tangletown,Southwest,2,5,-10383710.8918332,5608599.16584231
5525,Dover,2022,1,271122389895,11/30/2022 12:00:00 AM,2726 61ST ST W,44.892608,-93.314543,478.1000(b),Snow emergency parking restric...,13,Armatage,Southwest,2,5,-10387727.4103959,5604630.62856943
5526,Dover,2022,1,271122389894,11/30/2022 12:00:00 AM,2228 61ST ST W,44.892594,-93.308353,478.1000(b),Snow emergency parking restric...,13,Armatage,Southwest,2,5,-10387038.3427069,5604628.42857428
5527,Dover,2022,1,271122389893,11/30/2022 12:00:00 AM,2224 61ST ST W,44.892592,-93.308239,478.1000(b),Snow emergency parking restric...,13,Armatage,Southwest,2,5,-10387025.6523004,5604628.11443062
5528,Dover,2022,1,271122389892,11/30/2022 12:00:00 AM,2220 61ST ST W,44.892566,-93.308087,478.1000(b),Snow emergency parking restric...,13,Armatage,Southwest,2,5,-10387008.7317584,5604624.02886819
5529,Dover,2022,1,271122389891,11/30/2022 12:00:00 AM,16308 59TH ST W,44.89611,-93.296443,478.1000(b),Snow emergency parking restric...,13,Kenny,Southwest,2,5,-10385712.5275997,5605180.93303009
5530,Dover,2022,1,271122389890,11/30/2022 12:00:00 AM,1926 58TH ST W,44.897938,-93.303341,478.1000(b),Snow emergency parking restric...,13,Kenny,Southwest,2,5,-10386480.4094186,5605468.19835102
5531,Dover,2022,1,271122389889,11/30/2022 12:00:00 AM,2510 58TH ST W,44.898023,-93.311706,478.1000(b),Snow emergency parking restric...,13,Armatage,Southwest,2,5,-10387411.5969529,5605481.55614877
5532,Dover,2022,1,271122389888,11/30/2022 12:00:00 AM,3020 58TH ST W,44.898046,-93.318298,478.1000(b),Snow emergency parking restric...,13,Armatage,Southwest,2,5,-10388145.4150386,5605485.17062672
5533,Dover,2022,1,271122389887,11/30/2022 12:00:00 AM,3012 58TH ST W,44.898049,-93.318145,478.1000(b),Snow emergency parking restric...,13,Armatage,Southwest,2,5,-10388128.3831719,5605485.6420989
5534,Dover,2022,1,271122389886,11/30/2022 12:00:00 AM,2704 59TH ST W,44.896203,-93.315291,478.1000(b),Snow emergency parking restric...,13,Armatage,Southwest,2,5,-10387810.6773105,5605195.54748061
5535,Dover,2022,1,271122389885,11/30/2022 12:00:00 AM,3002 59TH ST W,44.896208,-93.317765,478.1000(b),Snow emergency parking restric...,13,Armatage,Southwest,2,5,-10388086.0817168,5605196.33324242
5536,Dover,2022,1,271122389884,11/30/2022 12:00:00 AM,3008 59TH ST W,44.896217,-93.317854,478.1000(b),Snow emergency parking restric...,13,Armatage,Southwest,2,5,-10388095.989208,5605197.74761385
5537,Dover,2022,1,271122389883,11/30/2022 12:00:00 AM,3028 57TH ST W,44.899889,-93.318544,478.1000(b),Snow emergency parking restric...,13,Armatage,Southwest,2,5,-10388172.7996948,5605774.80291469
5538,Dover,2022,1,271122389882,11/30/2022 12:00:00 AM,3022 57TH ST W,44.899842,-93.318441,478.1000(b),Snow emergency parking restric...,13,Armatage,Southwest,2,5,-10388161.3337591,5605767.41670754
5539,Dover,2022,1,271122389881,11/30/2022 12:00:00 AM,1108 57TH ST W,44.899716,-93.293932,478.1000(b),Snow emergency parking restric...,13,Kenny,Southwest,2,5,-10385433.0043825,5605747.61512738
5540,Dover,2022,1,271122389880,11/30/2022 12:00:00 AM,6 57TH ST W,44.899732,-93.278616,478.1000(b),Snow emergency parking restric...,11,Windom,Southwest,2,5,-10383728.0350245,5605750.1295777
5541,Dover,2022,1,271122389879,11/30/2022 12:00:00 AM,10 57TH ST E,44.899718,-93.277696,478.1000(b),Snow emergency parking restric...,11,Windom,Southwest,2,5,-10383625.6210753,5605747.9294513
5542,Dover,2022,1,271122388712,11/30/2022 12:00:00 AM,1917 1ST AVE S,44.963327,-93.276524,478.1000(a),Snow emergency parking restric...,6,Steven's Square - Loring Heights,Central,1,3,-10383495.1546224,5615749.91934538
5543,Dover,2022,1,271122388711,11/30/2022 12:00:00 AM,1919 1ST AVE S,44.963204,-93.276522,478.1000(a),Snow emergency parking restric...,6,Steven's Square - Loring Heights,Central,1,3,-10383494.9319731,5615730.56801373
5544,Dover,2022,1,271122388710,11/30/2022 12:00:00 AM,1921 1ST AVE S,44.96312,-93.27652,478.1000(a),Snow emergency parking restric...,6,Steven's Square - Loring Heights,Central,1,3,-10383494.7093239,5615717.35238358
5545,Dover,2022,1,271122388709,11/30/2022 12:00:00 AM,1924 1ST AVE S,44.963121,-93.27664,478.1000(a),Snow emergency parking restric...,6,Steven's Square - Loring Heights,Central,1,3,-10383508.0676781,5615717.50971913
5546,Dover,2022,1,271122388708,11/30/2022 12:00:00 AM,1920 1ST AVE S,44.963275,-93.276654,478.1000(a),Snow emergency parking restric...,6,Steven's Square - Loring Heights,Central,1,3,-10383509.6262229,5615741.73829529
5547,Dover,2022,1,271122388707,11/30/2022 12:00:00 AM,1918 1ST AVE S,44.963257,-93.276648,478.1000(a),Snow emergency parking restric...,6,Steven's Square - Loring Heights,Central,1,3,-10383508.9582751,5615738.90638962
