X,Y,OBJECTID,Call_Taken,Customer,Location,Latitude,Longitude,Ward,Neighborho,Community,Tow_Zone,Day_ID,Snow_Emerg
-10384337.9545096,5614680.77577235,1005,01/20/2020 12:50pm,Snow Emergency,"2521 grand ave s,Minneapolis,MN",44.956531,-93.284095,10,Whittier,Powderhorn,3,3,Newton
-10380073.8613952,5622426.75143146,1006,01/20/2020 12:50pm,Snow Emergency,"1725 tyler st ne,Minneapolis,MN",45.00575,-93.24579,1,Northeast Park,Northeast,2,3,Newton
-10386783.0871565,5620861.88059992,1007,01/20/2020 12:51pm,Snow Emergency,"1619 Newton ave n ,Minneapolis,MN",44.99581,-93.30606,5,Willard - Hay,Near North,1,3,Newton
-10378760.2913961,5619006.11292544,1008,01/20/2020 12:52pm,Snow Emergency,"1309 7th St. se ,Minneapolis,MN",44.98402,-93.23399,3,Marcy Holmes,University,4,3,Newton
-10378986.2699718,5605504.34300085,1009,01/20/2020 12:53pm,Snow Emergency,"5833 25th Avenue South,Minneapolis,MN",44.898168,-93.23602,11,Wenonah,Nokomis,6,3,Newton
-10383196.3731462,5616184.62956476,1010,01/20/2020 12:53pm,Snow Emergency,"1703 2nd av s ,Minneapolis,MN",44.96609,-93.27384,6,Steven's Square - Loring Heights,Central,3,3,Newton
-10386783.0871565,5620842.99043533,1011,01/20/2020 12:54pm,Snow Emergency,"1615 Newton ave n ,Minneapolis,MN",44.99569,-93.30606,5,Willard - Hay,Near North,1,3,Newton
-10380935.4742429,5622027.63633938,1012,01/20/2020 12:54pm,Snow Emergency,"681 15th ave ne,Minneapolis,MN",45.003215,-93.25353,1,Logan Park,Northeast,2,3,Newton
-10383197.0410939,5615975.21715308,1013,01/20/2020 12:55pm,Snow Emergency,"1809 2ND AVE S,Minneapolis,MN",44.964759,-93.273846,6,Steven's Square - Loring Heights,Central,3,3,Newton
-10379269.5781261,5605849.92347598,1014,01/20/2020 12:55pm,Snow Emergency,"5647 23rd Avenue South,Minneapolis,MN",44.900367,-93.238565,11,Wenonah,Nokomis,6,3,Newton
-10380941.5968971,5622031.25744798,1015,01/20/2020 12:55pm,Snow Emergency,"1503 madison st ne,Minneapolis,MN",45.003238,-93.253585,1,Logan Park,Northeast,2,3,Newton
-10385848.0033605,5614642.86403561,1016,01/20/2020 12:55pm,Snow Emergency,"2519 humboldt ave s ,Minneapolis,MN",44.95629,-93.29766,7,East Isles,Calhoun Isle,3,3,Newton
-10376920.1802511,5613859.49645502,1017,01/20/2020 12:56pm,Snow Emergency,"2819 38th ave s ,Minneapolis,MN",44.95131,-93.21746,2,Cooper,Longfellow,4,3,Newton
-10380567.452054,5621054.71971214,1018,01/20/2020 12:56pm,Snow Emergency,"835 summer st ne,Minneapolis,MN",44.997035,-93.250224,3,St. Anthony East,Northeast,2,3,Newton
-10383175.2224687,5615992.68106635,1019,01/20/2020 12:57pm,Snow Emergency,"1807 2ND AVE S,Minneapolis,MN",44.96487,-93.27365,6,Steven's Square - Loring Heights,Central,3,3,Newton
-10386218.6973404,5623525.78682079,1020,01/20/2020 12:58pm,Snow Emergency,"3119 James ave n,Minneapolis,MN",45.01273,-93.30099,5,Jordan,Near North,1,3,Newton
-10380914.3235654,5621814.30994677,1021,01/20/2020 12:58pm,Snow Emergency,"1331 madison st ne,Minneapolis,MN",45.00186,-93.25334,1,Logan Park,Northeast,2,3,Newton
-10380026.1053339,5619123.83820579,1022,01/20/2020 12:59pm,Snow Emergency,"427 7th ave se,Minneapolis,MN",44.984768,-93.245361,3,Marcy Holmes,University,4,3,Newton
-10386503.6751639,5620490.38171505,1023,01/20/2020 01:00pm,Snow Emergency,"1411 Logan Ave n,Minneapolis,MN",44.99345,-93.30355,5,Willard - Hay,Near North,1,3,Newton
-10386192.537255,5623813.79400231,1024,01/20/2020 01:02pm,Snow Emergency,"3245 james ave no mpls,Minneapolis,MN",45.014559,-93.300755,4,Folwell,Camden,1,3,Newton
-10379552.8861803,5619457.82105556,1025,01/20/2020 01:02pm,Snow Emergency,"805 7th street SE,Minneapolis,MN",44.98689,-93.24111,3,Marcy Holmes,University,4,3,Newton
-10386348.7184949,5619646.695337,1026,01/20/2020 01:03pm,Snow Emergency,"1023 Knox Ave N,Minneapolis,MN",44.98809,-93.302158,5,Near - North,Near North,1,3,Newton
-10384617.3664022,5615607.22326209,1027,01/20/2020 01:04pm,Snow Emergency,"2013 Garfield Ave South,Minneapolis,MN",44.96242,-93.286605,10,Whittier,Powderhorn,3,3,Newton
-10378793.6872817,5611258.19669166,1028,01/20/2020 01:04pm,Snow Emergency,"3731 26th Ave S,Minneapolis,MN",44.93477,-93.23429,12,Standish,Powderhorn,6,3,Newton
-10379484.4247399,5613079.02777317,1029,01/20/2020 01:05pm,Snow Emergency,"3103 22nd ave ,Minneapolis,MN",44.946348,-93.240495,9,Corcoran,Powderhorn,6,3,Newton
-10380492.422661,5612648.3989867,1030,01/20/2020 01:06pm,Snow Emergency,"3229 17th ave s,Minneapolis,MN",44.94361,-93.24955,9,Powderhorn Park,Powderhorn,6,3,Newton
-10378086.8085538,5610248.70417704,1031,01/20/2020 01:08pm,Snow Emergency,"4107 Nokomis Ave,Minneapolis,MN",44.92835,-93.22794,12,Standish,Powderhorn,6,3,Newton
-10379356.9638516,5610781.73986264,1032,01/20/2020 01:09pm,Snow Emergency,"3917 Standish ave ,Minneapolis,MN",44.93174,-93.23935,12,Standish,Powderhorn,6,3,Newton
-10378653.4247623,5610322.60401877,1033,01/20/2020 01:09pm,Snow Emergency,"4057 27th ave s,Minneapolis,MN",44.92882,-93.23303,12,Standish,Powderhorn,6,3,Newton
-10380715.0616982,5619804.09342693,1034,01/20/2020 01:09pm,Snow Emergency,"529 9 1/2 ave se,Minneapolis,MN",44.98909,-93.25155,3,Marcy Holmes,University,4,3,Newton
-10379451.5854774,5619237.47284246,1035,01/20/2020 01:10pm,Snow Emergency,"909 6th st se,Minneapolis,MN",44.98549,-93.2402,3,Marcy Holmes,University,4,3,Newton
-10383202.4957002,5615802.15268321,1036,01/20/2020 01:11pm,Snow Emergency,"1929 2nd Ave S,Minneapolis,MN",44.963659,-93.273895,6,Steven's Square - Loring Heights,Central,3,3,Newton
-10383174.1092224,5615728.36531304,1037,01/20/2020 01:14pm,Snow Emergency,"1919 2nd Ave S,Minneapolis,MN",44.96319,-93.27364,6,Steven's Square - Loring Heights,Central,3,3,Newton
-10386191.4240088,5622610.01961922,1038,01/20/2020 01:15pm,Snow Emergency,"2633 james ave n,Minneapolis,MN",45.006914,-93.300745,5,Jordan,Near North,1,3,Newton
-10378937.2894397,5609888.64765019,1039,01/20/2020 01:17pm,Snow Emergency,"4227 25th Avenue South,Minneapolis,MN",44.92606,-93.23558,12,Standish,Powderhorn,6,3,Newton
-10386215.3577018,5622540.1127738,1040,01/20/2020 01:18pm,Snow Emergency,"2615 james ave n,Minneapolis,MN",45.00647,-93.30096,5,Jordan,Near North,1,3,Newton
-10386780.8607642,5621464.81168862,1041,01/20/2020 01:24pm,Snow Emergency,"1925 newton Ave n,Minneapolis,MN",44.99964,-93.30604,5,Willard - Hay,Near North,1,3,Newton
-10378866.0449838,5620071.67668035,1042,01/20/2020 01:24pm,Snow Emergency,"1095 12th Ave se,Minneapolis,MN",44.99079,-93.23494,2,Como,University,4,3,Newton
-10386059.2877866,5614033.93929716,1043,01/20/2020 01:25pm,Snow Emergency,"2733 humboldt Ave S ,Minneapolis,MN",44.952419,-93.299558,7,East Isles,Calhoun Isle,3,3,Newton
-10387466.0321914,5623691.75596197,1044,01/20/2020 01:27pm,Snow Emergency,"3223 Sheridan ave n ,Minneapolis,MN",45.013784,-93.312195,4,Cleveland,Camden,1,3,Newton
-10383175.2224687,5615904.57500236,1045,01/20/2020 01:27pm,Snow Emergency,"1817 2ND AVE S ,Minneapolis,MN",44.96431,-93.27365,6,Steven's Square - Loring Heights,Central,3,3,Newton
-10386786.4266951,5619654.56511966,1046,01/20/2020 01:28pm,Snow Emergency,"1007 newton Ave n ,Minneapolis,MN",44.98814,-93.30609,5,Near - North,Near North,1,3,Newton
-10387631.34165,5623398.24152492,1047,01/20/2020 01:28pm,Snow Emergency,"3015 Thomas ave n ,Minneapolis,MN",45.01192,-93.31368,4,Jordan,Near North,1,3,Newton
-10378652.3115161,5618722.82331207,1048,01/20/2020 01:29pm,Snow Emergency,"1425 6th st se,Minneapolis,MN",44.98222,-93.23302,3,Marcy Holmes,University,4,3,Newton
-10380722.0748492,5619764.42883474,1049,01/20/2020 01:33pm,Snow Emergency,"531 9 1/2 ave se,Minneapolis,MN",44.988838,-93.251613,3,Marcy Holmes,University,4,3,Newton
-10384311.7944242,5615437.31231941,1050,01/20/2020 01:35pm,Snow Emergency,"2117 grand ave s,Minneapolis,MN",44.96134,-93.28386,10,Whittier,Powderhorn,3,3,Newton
-10377860.8299781,5611314.80701204,1051,01/20/2020 01:35pm,Snow Emergency,"3729 Snelling ave so,Minneapolis,MN",44.93513,-93.22591,12,Howe,Longfellow,6,3,Newton
-10384333.5017249,5615601.71686959,1052,01/20/2020 01:39pm,Snow Emergency,"52027 grand ave s,Minneapolis,MN",44.962385,-93.284055,10,Whittier,Powderhorn,3,3,Newton
-10386786.4266951,5619654.56511966,1053,01/20/2020 01:39pm,Snow Emergency,"1003 newton Ave n ,Minneapolis,MN",44.98814,-93.30609,5,Near - North,Near North,1,3,Newton
-10381567.6576518,5616212.6355131,1054,01/20/2020 01:39pm,Snow Emergency,"1027 17th st e ,Minneapolis,MN",44.966268,-93.259209,6,Elliot Park,Central,3,3,Newton
-10382118.8004384,5622280.32850253,1055,01/20/2020 01:39pm,Snow Emergency,"1615 3rd st ne,Minneapolis,MN",45.00482,-93.26416,3,Sheridan,Northeast,2,3,Newton
-10386785.3135489,5619824.55548791,1056,01/20/2020 01:41pm,Snow Emergency,"1111 Newton Ave. N.,Minneapolis,MN",44.98922,-93.30608,5,Near - North,Near North,1,3,Newton
-10381937.3497101,5623314.78686908,1057,01/20/2020 01:41pm,Snow Emergency,"339 23rd ave ne,Minneapolis,MN",45.01139,-93.26253,1,Holland,Northeast,2,3,Newton
-10378174.1942793,5619560.44227822,1058,01/20/2020 01:43pm,Snow Emergency,"993 17th ave se,Minneapolis,MN",44.987542,-93.228725,2,Como,University,4,3,Newton
-10380941.5968971,5622374.1648249,1059,01/20/2020 01:43pm,Snow Emergency,"1705 madison st ne,Minneapolis,MN",45.005416,-93.253585,1,Logan Park,Northeast,2,3,Newton
-10380064.9558257,5622385.81569019,1060,01/20/2020 01:45pm,Snow Emergency,"1717 tyler st ne,Minneapolis,MN",45.00549,-93.24571,1,Northeast Park,Northeast,2,3,Newton
-10384616.253256,5615311.13980367,1061,01/20/2020 01:47pm,Snow Emergency,"2225 GARFIELD AVE S,Minneapolis,MN",44.960538,-93.286595,10,Whittier,Powderhorn,3,3,Newton
-10381639.0134323,5621721.42394881,1062,01/20/2020 01:52pm,Snow Emergency,"1309 5th st ne,Minneapolis,MN",45.00127,-93.25985,3,Sheridan,Northeast,2,3,Newton
-10384192.1259593,5615391.21667266,1063,01/20/2020 01:53pm,Snow Emergency,"2125 pleasant ave s ,Minneapolis,MN",44.961047,-93.282785,10,Whittier,Powderhorn,3,3,Newton
-10380064.9558257,5622366.92247541,1064,01/20/2020 01:54pm,Snow Emergency,"1713 tyler st ne,Minneapolis,MN",45.00537,-93.24571,1,Northeast Park,Northeast,2,3,Newton
-10386922.2365298,5620323.52697606,1065,01/20/2020 01:57pm,Snow Emergency,"1327 Oliver ave n ,Minneapolis,MN",44.99239,-93.30731,5,Willard - Hay,Near North,1,3,Newton
-10386199.7729552,5623357.45884268,1066,01/20/2020 01:57pm,Snow Emergency,"3013 james ave n,Minneapolis,MN",45.011661,-93.30082,5,Jordan,Near North,1,3,Newton
-10386783.0871565,5620301.48976972,1067,01/20/2020 01:58pm,Snow Emergency,"1321 newton ave n ,Minneapolis,MN",44.99225,-93.30606,5,Willard - Hay,Near North,1,3,Newton
-10386199.7729552,5623365.17439459,1068,01/20/2020 02:00pm,Snow Emergency,"3017 james ave n,Minneapolis,MN",45.01171,-93.30082,5,Jordan,Near North,1,3,Newton
-10378986.2699718,5619188.68218824,1069,01/20/2020 02:01pm,Snow Emergency,"715 12 ave se,Minneapolis,MN",44.98518,-93.23602,3,Marcy Holmes,University,4,3,Newton
-10378998.8490537,5619141.78039934,1070,01/20/2020 02:04pm,Snow Emergency,"729 12 ave se,Minneapolis,MN",44.984882,-93.236133,3,Marcy Holmes,University,4,3,Newton
-10381131.9531948,5615807.029991,1071,01/20/2020 02:04pm,Snow Emergency,"1913 14th Ave S,Minneapolis,MN",44.96369,-93.255295,6,Ventura Village,Phillips,3,3,Newton
-10385297.5285217,5621805.80837109,1072,01/20/2020 02:04pm,Snow Emergency,"2207 dulpont ANE N,Minneapolis,MN",45.001806,-93.292715,5,Hawthorne,Near North,1,3,Newton
-10378776.3214412,5618982.50515331,1073,01/20/2020 02:05pm,Snow Emergency,"1311 7th St. se ,Minneapolis,MN",44.98387,-93.234134,3,Marcy Holmes,University,4,3,Newton
-10382641.4454225,5614952.13992286,1074,01/20/2020 02:05pm,Snow Emergency,"2445 5TH AVE S,Minneapolis,MN",44.958256,-93.268855,6,Phillips West,Phillips,3,3,Newton
-10386902.7556215,5619502.52100682,1075,01/20/2020 02:05pm,Snow Emergency,"927 Oliver Ave n ,Minneapolis,MN",44.987174,-93.307135,5,Near - North,Near North,1,3,Newton
-10386787.5399413,5619497.16949683,1076,01/20/2020 02:07pm,Snow Emergency,"907 Newton Ave. N.,Minneapolis,MN",44.98714,-93.3061,5,Near - North,Near North,1,3,Newton
-10382610.8326525,5614592.525197,1077,01/20/2020 02:07pm,Snow Emergency,"2537 5TH AVE S,Minneapolis,MN",44.95597,-93.26858,6,Phillips West,Phillips,3,3,Newton
-10381539.0485248,5623493.0343068,1078,01/20/2020 02:07pm,Snow Emergency,"2431 6th street no,Minneapolis,MN",45.012522,-93.258952,1,Holland,Northeast,2,3,Newton
-10381102.4534708,5615899.85512208,1079,01/20/2020 02:07pm,Snow Emergency,"1823 14th Ave S,Minneapolis,MN",44.96428,-93.25503,6,Ventura Village,Phillips,3,3,Newton
-10378843.3357616,5619056.1617425,1080,01/20/2020 02:08pm,Snow Emergency,"729 13th ave se ,Minneapolis,MN",44.984338,-93.234736,3,Marcy Holmes,University,4,3,Newton
-10380963.6380714,5626654.83478739,1081,01/20/2020 02:09pm,Snow Emergency,"3549 valley st ne,Minneapolis,MN",45.032598,-93.253783,1,Columbia Park,Northeast,2,3,Newton
-10386927.8024607,5619571.14509332,1082,01/20/2020 02:10pm,Snow Emergency,"923 Oliver Ave n ,Minneapolis,MN",44.98761,-93.30736,5,Near - North,Near North,1,3,Newton
-10384171.5319049,5615396.40841831,1083,01/20/2020 02:11pm,Snow Emergency,"2127 PLEASANT AVE S,Minneapolis,MN",44.96108,-93.2826,10,Whittier,Powderhorn,3,3,Newton
-10386964.9831833,5604636.59970494,1084,01/20/2020 02:11pm,Snow Emergency,"2214 61St St W,Minneapolis,MN",44.892646,-93.307694,13,Armatage,Southwest,5,3,Newton
-10378655.8737038,5619870.9886024,1085,01/20/2020 02:11pm,Snow Emergency,"1314 talmage ave se,Minneapolis,MN",44.989515,-93.233052,2,Como,University,4,3,Newton
-10379963.0984997,5605788.16116568,1086,01/20/2020 02:14pm,Snow Emergency,"5657 19th Avenue South,Minneapolis,MN",44.899974,-93.244795,11,Wenonah,Nokomis,6,3,Newton
-10380276.7968749,5623899.77278731,1087,01/20/2020 02:15pm,Snow Emergency,"929 26th ave ne,Minneapolis,MN",45.015105,-93.247613,1,Holland,Northeast,2,3,Newton
-10381593.4837633,5616212.16348055,1088,01/20/2020 02:17pm,Snow Emergency,"1003 17th st e ,Minneapolis,MN",44.966265,-93.259441,6,Elliot Park,Central,3,3,Newton
-10379943.6175915,5605793.81874059,1089,01/20/2020 02:17pm,Snow Emergency,"5653 19th Avenue South,Minneapolis,MN",44.90001,-93.24462,11,Wenonah,Nokomis,6,3,Newton
-10378224.8446808,5613202.02340143,1090,01/20/2020 02:17pm,Snow Emergency,"3033 29th ave so,Minneapolis,MN",44.94713,-93.22918,2,Longfellow,Longfellow,6,3,Newton
-10377833.0000234,5611261.34170801,1091,01/20/2020 02:18pm,Snow Emergency,"3743 snelling ave s ,Minneapolis,MN",44.93479,-93.22566,12,Howe,Longfellow,6,3,Newton
-10377703.8694659,5610288.01249512,1092,01/20/2020 02:18pm,Snow Emergency,"3213 41st st E,Minneapolis,MN",44.9286,-93.2245,12,Hiawatha,Longfellow,6,3,Newton
-10377658.2284723,5613302.68599475,1093,01/20/2020 02:19pm,Snow Emergency,"3017 33rd av s,Minneapolis,MN",44.94777,-93.22409,2,Longfellow,Longfellow,6,3,Newton
-10378866.0449838,5619950.47630756,1094,01/20/2020 02:19pm,Snow Emergency,"1071 12th av se,Minneapolis,MN",44.99002,-93.23494,2,Como,University,4,3,Newton
-10376796.6156245,5608975.20635333,1095,01/20/2020 02:20pm,Snow Emergency,"4547 Snelling Avenue South,Minneapolis,MN",44.92025,-93.21635,12,Hiawatha,Longfellow,6,3,Newton
-10377151.7247577,5609909.08724683,1096,01/20/2020 02:20pm,Snow Emergency,"4221 snelling ave s ,Minneapolis,MN",44.92619,-93.21954,12,Hiawatha,Longfellow,6,3,Newton
-10377641.5305795,5613315.26891551,1097,01/20/2020 02:21pm,Snow Emergency,"3015 33rd av s,Minneapolis,MN",44.94785,-93.22394,2,Longfellow,Longfellow,6,3,Newton
-10378159.1661558,5619766.31770852,1098,01/20/2020 02:21pm,Snow Emergency,"1035 17th AVe se,Minneapolis,MN",44.98885,-93.22859,1,Como,University,4,3,Newton
-10378095.7140232,5613181.5764913,1099,01/20/2020 02:22pm,Snow Emergency,"3041 30th AVE S,Minneapolis,MN",44.947,-93.22802,2,Longfellow,Longfellow,6,3,Newton
-10377526.8714223,5610671.67092938,1100,01/20/2020 02:23pm,Snow Emergency,"3951 snelling,Minneapolis,MN",44.93104,-93.22291,12,Howe,Longfellow,6,3,Newton
-10386922.2365298,5620340.84189088,1101,01/20/2020 02:23pm,Snow Emergency,"1331 Oliver ave n ,Minneapolis,MN",44.9925,-93.30731,5,Willard - Hay,Near North,1,3,Newton
-10385151.1433482,5619873.34958102,1102,01/20/2020 02:27pm,Snow Emergency,"941 11th ave n,Minneapolis,MN",44.98953,-93.2914,5,Near - North,Near North,1,3,Newton
-10385170.8469057,5619881.53437774,1103,01/20/2020 02:29pm,Snow Emergency,"943 11th ave n,Minneapolis,MN",44.989582,-93.291577,5,Near - North,Near North,1,3,Newton
-10378015.5639978,5619497.16949683,1104,01/20/2020 02:34pm,Snow Emergency,"983 18TH AVE SE,Minneapolis,MN",44.98714,-93.2273,2,Como,University,4,3,Newton
-10383973.3831838,5614834.78383094,1105,01/20/2020 02:34pm,Snow Emergency,"2449 pillsbury ave s,Minneapolis,MN",44.95751,-93.28082,10,Whittier,Powderhorn,3,3,Newton
-10385168.0639903,5619884.36758378,1106,01/20/2020 02:35pm,Snow Emergency,"931 11th ave n ,Minneapolis,MN",44.9896,-93.291552,5,Near - North,Near North,1,3,Newton
-10380428.4140054,5623460.12444113,1107,01/20/2020 02:35pm,Snow Emergency,"2403 jackson st ne,Minneapolis,MN",45.012313,-93.248975,1,Holland,Northeast,2,3,Newton
-10384337.9545096,5614744.80124515,1108,01/20/2020 02:36pm,Snow Emergency,"2507 grand ave s ,Minneapolis,MN",44.956938,-93.284095,10,Whittier,Powderhorn,3,3,Newton
-10384165.9658739,5615138.40285859,1109,01/20/2020 02:37pm,Snow Emergency,"2321 pleasant ave s,Minneapolis,MN",44.95944,-93.28255,10,Whittier,Powderhorn,3,3,Newton
-10385167.0620687,5619885.46944142,1110,01/20/2020 02:38pm,Snow Emergency,"927 11 ave n ,Minneapolis,MN",44.989607,-93.291543,5,Near - North,Near North,1,3,Newton
-10384630.1681333,5608912.32229567,1111,01/20/2020 02:38pm,Snow Emergency,"4549 Garfield Ave S,Minneapolis,MN",44.91985,-93.28672,8,King Field,Southwest,5,3,Newton
-10386760.2666097,5619778.5948315,1112,01/20/2020 02:39pm,Snow Emergency,"1121 Newton Ave. N.,Minneapolis,MN",44.988928,-93.305855,5,Near - North,Near North,1,3,Newton
-10380428.4140054,5623467.84008086,1113,01/20/2020 02:41pm,Snow Emergency,"2411 jackson st ne,Minneapolis,MN",45.012362,-93.248975,1,Holland,Northeast,2,3,Newton
-10380428.4140054,5623380.76312903,1114,01/20/2020 02:43pm,Snow Emergency,"2329 jackson st ne,Minneapolis,MN",45.011809,-93.248975,1,Holland,Northeast,2,3,Newton
-10385186.2090031,5614884.3375568,1115,01/20/2020 02:45pm,Snow Emergency,"2439 COLFAX AVE S,Minneapolis,MN",44.957825,-93.291715,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-10384450.9437975,5614984.23229701,1116,01/20/2020 02:46pm,Snow Emergency,"2417 HARRIET AVS S,Minneapolis,MN",44.95846,-93.28511,10,Whittier,Powderhorn,3,3,Newton
-10378414.6444555,5620199.17508638,1117,01/20/2020 02:50pm,Snow Emergency,"1115 15th ave se,Minneapolis,MN",44.9916,-93.230885,1,Como,University,2,3,Newton
-10381595.5988311,5616212.16348055,1118,01/20/2020 02:51pm,Snow Emergency,"1001 17th st e ,Minneapolis,MN",44.966265,-93.25946,6,Elliot Park,Central,3,3,Newton
-10380553.6484013,5623910.00845877,1119,01/20/2020 02:52pm,Snow Emergency,"815 26th ave ne,Minneapolis,MN",45.01517,-93.2501,1,Holland,Northeast,2,3,Newton
-10384428.6798737,5619478.43959078,1120,01/20/2020 02:52pm,Snow Emergency,"907 10th ave n,Minneapolis,MN",44.987021,-93.28491,5,North Loop,Central,1,3,Newton
-10385024.2391831,5614098.58941174,1121,01/20/2020 02:54pm,Snow Emergency,"2729 BRYANT AVE S ,Minneapolis,MN",44.95283,-93.29026,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-10380401.4746477,5623898.19814591,1122,01/20/2020 02:54pm,Snow Emergency,"909 26th ave ne,Minneapolis,MN",45.015095,-93.248733,1,Holland,Northeast,2,3,Newton
-10380388.8955658,5623675.3793179,1123,01/20/2020 02:56pm,Snow Emergency,"2515 jackson st ne,Minneapolis,MN",45.01368,-93.24862,1,Holland,Northeast,2,3,Newton
-10380388.8955658,5623654.90866085,1124,01/20/2020 03:02pm,Snow Emergency,"2511 jackson st ne,Minneapolis,MN",45.01355,-93.24862,1,Holland,Northeast,2,3,Newton
-10377625.5005344,5619347.17407975,1125,01/20/2020 03:04pm,Snow Emergency,"2025 fairmount st se,Minneapolis,MN",44.986187,-93.223796,2,Como,University,4,3,Newton
-10380429.5271515,5623630.02892987,1126,01/20/2020 03:04pm,Snow Emergency,"2507 jackson st ne,Minneapolis,MN",45.013392,-93.248985,1,Holland,Northeast,2,3,Newton
-10379331.471714,5618913.09858743,1127,01/20/2020 03:05pm,Snow Emergency,"519 11 ave se,Minneapolis,MN",44.983429,-93.239121,3,Marcy Holmes,University,4,3,Newton
-10382167.5584213,5614216.40786128,1128,01/20/2020 03:05pm,Snow Emergency,"721 27th St E,Minneapolis,MN",44.953579,-93.264598,6,Phillips West,Phillips,3,3,Newton
-10382065.3671215,5614212.94719675,1129,01/20/2020 03:08pm,Snow Emergency,"2701 Columbus Ave S,Minneapolis,MN",44.953557,-93.26368,6,Phillips West,Phillips,3,3,Newton
-10378682.3677631,5618729.27593768,1130,01/20/2020 03:08pm,Snow Emergency,"1419 6th st se,Minneapolis,MN",44.982261,-93.23329,3,Marcy Holmes,University,4,3,Newton
-10381896.8293489,5616198.78980127,1131,01/20/2020 03:11pm,Snow Emergency,"823 17TH ST E,Minneapolis,MN",44.96618,-93.262166,6,Elliot Park,Central,3,3,Newton
