X,Y,OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Time,Date___Tim,Address,Latitude,Longitude,Ordinance_,Violation,Ward,Neighborho,Community,Day,Tow_Zone
-10380951.8382619,5615033.94416695,3000,Lourdes,2022-2023,3,271122464797,2022/12/23 00:00:00+00,10:00:00,12/23/22 10:00 AM,2413 15TH ST E,44.958776,-93.253677,478.1000(c),Snow emergency parking restrictions - odd number address,9,Midtown Phillips,Phillips,3,3
-10380941.9307708,5615156.96643324,3001,Lourdes,2022-2023,3,271122464796,2022/12/23 00:00:00+00,09:54:00,12/23/22 9:54 AM,2313 15TH ST E,44.959558,-93.253588,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-10380937.1441123,5615277.63045761,3002,Lourdes,2022-2023,3,271122464795,2022/12/23 00:00:00+00,09:52:00,12/23/22 9:52 AM,2221 15TH ST E,44.960325,-93.253545,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-10380943.3779909,5615317.74731896,3003,Lourdes,2022-2023,3,271122464794,2022/12/23 00:00:00+00,09:47:00,12/23/22 9:47 AM,2213 15TH ST E,44.96058,-93.253601,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-10380937.0327877,5615348.73968904,3004,Lourdes,2022-2023,3,271122464793,2022/12/23 00:00:00+00,09:46:00,12/23/22 9:46 AM,2205 15TH ST E,44.960777,-93.253544,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-10380946.6062048,5615346.6945521,3005,Lourdes,2022-2023,3,271122464792,2022/12/23 00:00:00+00,09:43:00,12/23/22 9:43 AM,2203 15TH ST E,44.960764,-93.25363,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-10380928.9063904,5615400.81337525,3006,Lourdes,2022-2023,3,271122464791,2022/12/23 00:00:00+00,09:41:00,12/23/22 9:41 AM,2127 15TH ST E,44.961108,-93.253471,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-10381084.1971334,5615627.51833317,3007,Lourdes,2022-2023,3,271122464790,2022/12/23 00:00:00+00,09:38:00,12/23/22 9:38 AM,2003 14TH AVE S,44.962549,-93.254866,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-10387539.5030397,5615554.8337196,3008,Lourdes,2022-2023,3,271122464789,2022/12/23 00:00:00+00,08:57:00,12/23/22 8:57 AM,2037 SHERIDAN AVE S,44.962087,-93.312855,478.1000(c),Snow emergency parking restrictions - odd number address,7,Kenwood,Calhoun Isle,3,3
-10386836.0751749,5614859.01003778,3009,Lourdes,2022-2023,3,271122464788,2022/12/23 00:00:00+00,08:37:00,12/23/22 8:37 AM,2635 NEWTON AVE S,44.957664,-93.306536,478.1000(c),Snow emergency parking restrictions - odd number address,7,Kenwood,Calhoun Isle,3,3
-10386770.7306238,5615432.59268347,3010,Lourdes,2022-2023,3,271122464787,2022/12/23 00:00:00+00,08:23:00,12/23/22 8:23 AM,2211 NEWTON AVE S,44.96131,-93.305949,478.1000(c),Snow emergency parking restrictions - odd number address,7,Kenwood,Calhoun Isle,3,3
-10386780.0814918,5615406.63430546,3011,Lourdes,2022-2023,3,271122464786,2022/12/23 00:00:00+00,08:20:00,12/23/22 8:20 AM,2213 NEWTON AVE S,44.961145,-93.306033,478.1000(c),Snow emergency parking restrictions - odd number address,7,Kenwood,Calhoun Isle,3,3
-10382655.6943738,5616525.11204486,3012,Lourdes,2022-2023,3,271122464770,2022/12/22 00:00:00+00,09:45:00,12/22/22 9:45 AM,1430 5TH AVE S,44.968254,-93.268983,478.1000(b),Snow emergency parking restrictions - even number address,7,Elliot Park,Central,2,3
-10384525.8617657,5616308.92614124,3013,Lourdes,2022-2023,3,271122464769,2022/12/22 00:00:00+00,09:28:00,12/22/22 9:28 AM,410 CLIFTON AVE,44.96688,-93.285783,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-10384328.9376155,5616196.7444717,3014,Lourdes,2022-2023,3,271122464768,2022/12/22 00:00:00+00,09:22:00,12/22/22 9:22 AM,312 CLIFTON AVE,44.966167,-93.284014,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-10384519.5165625,5616094.31883698,3015,Lourdes,2022-2023,3,271122464767,2022/12/22 00:00:00+00,09:16:00,12/22/22 9:16 AM,6 DELL PL,44.965516,-93.285726,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-10384510.3884438,5616104.86034097,3016,Lourdes,2022-2023,3,271122464766,2022/12/22 00:00:00+00,09:14:00,12/22/22 9:14 AM,2 DELL PL,44.965583,-93.285644,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-10383789.8173878,5616236.55072922,3017,Lourdes,2022-2023,3,271122464765,2022/12/22 00:00:00+00,09:01:00,12/22/22 9:01 AM,24 OAK GROVE ST,44.96642,-93.279171,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-10383769.1119087,5616234.81993875,3018,Lourdes,2022-2023,3,271122464764,2022/12/22 00:00:00+00,08:59:00,12/22/22 8:59 AM,22 OAK GROVE ST,44.966409,-93.278985,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-10383749.2970266,5616237.02276304,3019,Lourdes,2022-2023,3,271122464763,2022/12/22 00:00:00+00,08:58:00,12/22/22 8:58 AM,20 OAK GROVE ST,44.966423,-93.278807,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-10383966.4813574,5616723.99497681,3020,Lourdes,2022-2023,3,271122464762,2022/12/22 00:00:00+00,08:48:00,12/22/22 8:48 AM,1306 SPRUCE PLACE,44.969518,-93.280758,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-10383985.9622657,5616560.35673382,3021,Lourdes,2022-2023,3,271122464761,2022/12/22 00:00:00+00,08:46:00,12/22/22 8:46 AM,1402 SPRUCE PLACE,44.968478,-93.280933,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-10383984.2924964,5616559.57012411,3022,Lourdes,2022-2023,3,271122464760,2022/12/22 00:00:00+00,08:45:00,12/22/22 8:45 AM,1404 SPRUCE PLACE,44.968473,-93.280918,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-10383981.9547794,5616555.00710994,3023,Lourdes,2022-2023,3,271122464759,2022/12/22 00:00:00+00,08:43:00,12/22/22 8:43 AM,1408 SPRUCE PLACE,44.968444,-93.280897,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-10383990.4150504,5616513.15404656,3024,Lourdes,2022-2023,3,271122464758,2022/12/22 00:00:00+00,08:41:00,12/22/22 8:41 AM,1410 SPRUCE PLACE,44.968178,-93.280973,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-10383987.5207103,5616364.62420255,3025,Lourdes,2022-2023,3,271122464757,2022/12/22 00:00:00+00,08:35:00,12/22/22 8:35 AM,1510 SPRUCE PLACE,44.967234,-93.280947,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-10383985.850941,5616346.68752999,3026,Lourdes,2022-2023,3,271122464756,2022/12/22 00:00:00+00,08:22:00,12/22/22 8:22 AM,1514 SPRUCE PLACE,44.96712,-93.280932,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-10383982.7340518,5616335.35915337,3027,Lourdes,2022-2023,3,271122464755,2022/12/22 00:00:00+00,08:17:00,12/22/22 8:17 AM,1518 SPRUCE PLACE,44.967048,-93.280904,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-10383910.3763497,5616623.29422288,3028,Lourdes,2022-2023,3,271122464754,2022/12/22 00:00:00+00,08:10:00,12/22/22 8:10 AM,118 14TH ST W,44.968878,-93.280254,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-10383874.3088733,5616622.03541219,3029,Lourdes,2022-2023,3,271122464753,2022/12/22 00:00:00+00,08:08:00,12/22/22 8:08 AM,110 14TH ST W,44.96887,-93.27993,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-10382670.499848,5612302.40103596,3030,Lourdes,2022-2023,3,271122464034,2022/12/22 00:00:00+00,11:51:00,12/22/22 11:51 AM,428 34TH ST E,44.94141,-93.269116,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382744.8612932,5612303.8165205,3031,Lourdes,2022-2023,3,271122464033,2022/12/22 00:00:00+00,11:41:00,12/22/22 11:41 AM,410 34TH ST E,44.941419,-93.269784,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382779.5929742,5612299.88476099,3032,Lourdes,2022-2023,3,271122464032,2022/12/22 00:00:00+00,11:37:00,12/22/22 11:37 AM,402 34TH ST E,44.941394,-93.270096,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382844.0469284,5612299.098381,3033,Lourdes,2022-2023,3,271122464031,2022/12/22 00:00:00+00,11:31:00,12/22/22 11:31 AM,338 34TH ST E,44.941389,-93.270675,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10383030.5070645,5612298.46941851,3034,Lourdes,2022-2023,3,271122464030,2022/12/22 00:00:00+00,11:28:00,12/22/22 11:28 AM,310 34TH ST E,44.941385,-93.27235,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10383049.8766481,5612302.08648387,3035,Lourdes,2022-2023,3,271122464029,2022/12/22 00:00:00+00,11:24:00,12/22/22 11:24 AM,306 34TH ST E,44.941408,-93.272524,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10383155.2962619,5612291.70683683,3036,Lourdes,2022-2023,3,271122464028,2022/12/22 00:00:00+00,11:18:00,12/22/22 11:18 AM,212 34TH ST E,44.941342,-93.273471,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10383204.6107679,5612314.51073397,3037,Lourdes,2022-2023,3,271122464027,2022/12/22 00:00:00+00,11:10:00,12/22/22 11:10 AM,204 34TH ST E,44.941487,-93.273914,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382681.4091606,5612592.40942929,3038,Lourdes,2022-2023,3,271122464026,2022/12/22 00:00:00+00,11:00:00,12/22/22 11:00 AM,418 33RD ST E,44.943254,-93.269214,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382678.6261451,5612591.62302383,3039,Lourdes,2022-2023,3,271122464025,2022/12/22 00:00:00+00,10:56:00,12/22/22 10:56 AM,422 33RD ST E,44.943249,-93.269189,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382475.4681163,5612596.34117473,3040,Lourdes,2022-2023,3,271122464024,2022/12/22 00:00:00+00,10:49:00,12/22/22 10:49 AM,604 33RD ST E,44.943279,-93.267364,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10381764.4704774,5612591.78030491,3041,Lourdes,2022-2023,3,271122464023,2022/12/22 00:00:00+00,10:37:00,12/22/22 10:37 AM,910 33RD ST E,44.94325,-93.260977,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-10381720.2767039,5612577.78286471,3042,Lourdes,2022-2023,3,271122464022,2022/12/22 00:00:00+00,10:31:00,12/22/22 10:31 AM,924 33RD ST E,44.943161,-93.26058,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-10381715.6012699,5612585.3320655,3043,Lourdes,2022-2023,3,271122464021,2022/12/22 00:00:00+00,10:29:00,12/22/22 10:29 AM,926 33RD ST E,44.943209,-93.260538,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-10381835.0470857,5612832.56968737,3044,Lourdes,2022-2023,3,271122464020,2022/12/22 00:00:00+00,10:13:00,12/22/22 10:13 AM,824 32ND ST E,44.944781,-93.261611,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-10381998.9093241,5612833.35611382,3045,Lourdes,2022-2023,3,271122464019,2022/12/22 00:00:00+00,10:05:00,12/22/22 10:05 AM,726 32ND ST E,44.944786,-93.263083,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10381969.0757264,5612812.43818378,3046,Lourdes,2022-2023,3,271122464018,2022/12/22 00:00:00+00,10:02:00,12/22/22 10:02 AM,720 32ND ST E,44.944653,-93.262815,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382138.9492944,5612841.84909948,3047,Lourdes,2022-2023,3,271122464017,2022/12/22 00:00:00+00,09:57:00,12/22/22 9:57 AM,712 32ND ST E,44.94484,-93.264341,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382141.0643621,5612825.33499161,3048,Lourdes,2022-2023,3,271122464016,2022/12/22 00:00:00+00,09:54:00,12/22/22 9:54 AM,710 32ND ST E,44.944735,-93.26436,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382187.4846281,5612827.37955744,3049,Lourdes,2022-2023,3,271122464015,2022/12/22 00:00:00+00,09:50:00,12/22/22 9:50 AM,708 32ND ST E,44.944748,-93.264777,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382284.2212216,5612871.57482433,3050,Lourdes,2022-2023,3,271122464014,2022/12/22 00:00:00+00,09:39:00,12/22/22 9:39 AM,650 32ND ST E,44.945029,-93.265646,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382286.2249647,5612871.26025242,3051,Lourdes,2022-2023,3,271122464013,2022/12/22 00:00:00+00,09:37:00,12/22/22 9:37 AM,648 32ND ST E,44.945027,-93.265664,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382289.6759279,5612870.47382267,3052,Lourdes,2022-2023,3,271122464012,2022/12/22 00:00:00+00,09:33:00,12/22/22 9:33 AM,646 32ND ST E,44.945022,-93.265695,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382338.9904339,5612868.11467528,3053,Lourdes,2022-2023,3,271122464011,2022/12/22 00:00:00+00,09:27:00,12/22/22 9:27 AM,640 32ND ST E,44.945007,-93.266138,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382362.7014777,5612870.31653673,3054,Lourdes,2022-2023,3,271122464010,2022/12/22 00:00:00+00,09:24:00,12/22/22 9:24 AM,634 32ND ST E,44.945021,-93.266351,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382406.5613774,5612874.24854464,3055,Lourdes,2022-2023,3,271122464009,2022/12/22 00:00:00+00,09:20:00,12/22/22 9:20 AM,628 32ND ST E,44.945046,-93.266745,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382483.705738,5612874.72040267,3056,Lourdes,2022-2023,3,271122464008,2022/12/22 00:00:00+00,09:17:00,12/22/22 9:17 AM,608 32ND ST E,44.945049,-93.267438,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382621.2966666,5612872.67568469,3057,Lourdes,2022-2023,3,271122464007,2022/12/22 00:00:00+00,09:12:00,12/22/22 9:12 AM,512 32ND ST E,44.945036,-93.268674,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382843.8242791,5612869.53010706,3058,Lourdes,2022-2023,3,271122464006,2022/12/22 00:00:00+00,09:10:00,12/22/22 9:10 AM,346 32ND ST E,44.945016,-93.270673,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382848.2770639,5612869.84467892,3059,Lourdes,2022-2023,3,271122464005,2022/12/22 00:00:00+00,09:06:00,12/22/22 9:06 AM,344 32ND ST E,44.945018,-93.270713,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382850.8374301,5612871.26025242,3060,Lourdes,2022-2023,3,271122464004,2022/12/22 00:00:00+00,09:03:00,12/22/22 9:03 AM,340 32ND ST E,44.945027,-93.270736,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382874.1031754,5612873.46211463,3061,Lourdes,2022-2023,3,271122464003,2022/12/22 00:00:00+00,08:49:00,12/22/22 8:49 AM,338 32ND ST E,44.945041,-93.270945,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382929.095037,5612878.3376989,3062,Lourdes,2022-2023,3,271122464002,2022/12/22 00:00:00+00,08:43:00,12/22/22 8:43 AM,336 32ND ST E,44.945072,-93.271439,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382960.7097286,5612870.15925079,3063,Lourdes,2022-2023,3,271122464001,2022/12/22 00:00:00+00,08:24:00,12/22/22 8:24 AM,328 32ND ST E,44.94502,-93.271723,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10383056.5558252,5612860.40795228,3064,Lourdes,2022-2023,3,271122464000,2022/12/22 00:00:00+00,08:18:00,12/22/22 8:18 AM,306 32ND ST E,44.944958,-93.272584,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10383086.8347214,5612871.10296646,3065,Lourdes,2022-2023,3,271122463999,2022/12/22 00:00:00+00,08:15:00,12/22/22 8:15 AM,228 32ND ST E,44.945026,-93.272856,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10383124.1267687,5612873.77668663,3066,Lourdes,2022-2023,3,271122463998,2022/12/22 00:00:00+00,08:12:00,12/22/22 8:12 AM,224 32ND ST E,44.945043,-93.273191,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10388737.4120601,5609180.68329278,3067,Lourdes,2022-2023,3,271122463473,2022/12/22 00:00:00+00,02:32:00,12/22/22 2:32 PM,3416 45TH ST W,44.921557,-93.323616,478.1000(b),Snow emergency parking restrictions - even number address,13,Linden Hills,Southwest,2,5
-10388841.0505801,5609170.93597738,3068,Lourdes,2022-2023,3,271122463472,2022/12/22 00:00:00+00,02:30:00,12/22/22 2:30 PM,3510 45TH ST W,44.921495,-93.324547,478.1000(b),Snow emergency parking restrictions - even number address,13,Linden Hills,Southwest,2,5
-10388893.2594262,5609179.26843906,3069,Lourdes,2022-2023,3,271122463471,2022/12/22 00:00:00+00,02:28:00,12/22/22 2:28 PM,3520 45TH ST W,44.921548,-93.325016,478.1000(b),Snow emergency parking restrictions - even number address,13,Linden Hills,Southwest,2,5
-10389294.1208776,5608900.21715881,3070,Lourdes,2022-2023,3,271122463470,2022/12/22 00:00:00+00,02:20:00,12/22/22 2:20 PM,3820 46TH ST W,44.919773,-93.328617,478.1000(b),Snow emergency parking restrictions - even number address,13,Linden Hills,Southwest,2,5
-10386850.9919738,5608026.33148552,3071,Lourdes,2022-2023,3,271122463469,2022/12/22 00:00:00+00,01:59:00,12/22/22 1:59 PM,2110 49TH ST W,44.914214,-93.30667,478.1000(b),Snow emergency parking restrictions - even number address,13,Lynnhurst,Southwest,2,5
-10387352.5976051,5606851.69444165,3072,Lourdes,2022-2023,3,271122463468,2022/12/22 00:00:00+00,01:27:00,12/22/22 1:27 PM,5308 RUSSELL AVE S,44.906741,-93.311176,478.1000(b),Snow emergency parking restrictions - even number address,13,Fulton,Southwest,2,5
-10387593.9382782,5606474.79926309,3073,Lourdes,2022-2023,3,271122463467,2022/12/22 00:00:00+00,01:22:00,12/22/22 1:22 PM,2616 ROBBINS ST S,44.904343,-93.313344,478.1000(b),Snow emergency parking restrictions - even number address,13,Armatage,Southwest,2,5
-10385697.1655024,5607417.53819354,3074,Lourdes,2022-2023,3,271122463466,2022/12/22 00:00:00+00,12:40:00,12/22/22 12:40 PM,410 51ST ST W,44.910341,-93.296305,478.1000(b),Snow emergency parking restrictions - even number address,13,Lynnhurst,Southwest,2,5
-10385459.8323155,5608018.94329609,3075,Lourdes,2022-2023,3,271122463465,2022/12/22 00:00:00+00,12:30:00,12/22/22 12:30 PM,1124 49TH ST E,44.914167,-93.294173,478.1000(b),Snow emergency parking restrictions - even number address,13,Lynnhurst,Southwest,2,5
